Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
2109,0.0,264508.08479151846,48744.361447107076,3743489.840033873,7098659.345385952,14343.408540363089
2112,0.0,264906.6421031132,49183.41385505074,3729768.692282795,7074894.422730293,14917.694324472137
2115,0.0,265075.1140024017,49596.61727359258,3716181.007852369,7050268.0863183765,16184.16207229521
2118,0.0,265418.7341358327,50009.146514103835,3703170.058736124,7026733.877549497,17097.918146261058
2121,0.0,265482.28065765323,50319.7688936583,3690308.283491292,7001694.248181235,15767.18338490049
2124,0.0,265849.5188611074,50524.41332200487,3677386.31975149,6977436.631717415,15228.272843380006
2127,0.0,265954.77018950233,50862.31290590584,3664778.0586871575,6953855.862092752,15075.522503041715
2130,0.0,266384.3067065226,51274.98683026084,3652656.831186858,6929881.770646258,16564.366939850966
2133,0.0,266704.2329147272,51675.60463756233,3640863.748932476,6907379.870055629,17619.17364366877
2136,0.0,266968.7882097685,52036.05917512531,3627454.88604995,6883715.956586184,18881.563038841283
2139,0.0,267169.8836008512,52421.7276905999,3614222.405336973,6861069.497387458,19235.82519729423
2142,0.0,267542.38820519403,52910.542249525155,3602256.461834907,6838396.538635146,19883.444233180024
2145,0.0,267905.50959524815,53325.53369677186,3590449.1047932636,6816791.079676338,20428.49032806354
2148,0.0,267936.0867391004,53573.80001468296,3577582.0143604027,6795723.129760994,19363.645600248703
2151,0.0,267879.9658531806,53712.22162889224,3564867.8824054413,6774852.835951148,18934.81810381015
2154,0.0,267936.01187066047,54129.428798086024,3552505.978194265,6754163.757394111,19467.642430645476
2157,0.0,267725.8500781891,54484.76516337399,3541295.9847813835,6732854.67242249,17769.397039130046
2160,0.0,267854.51286337955,54925.55116325473,3529753.291890919,6711292.486595377,16773.840728012867
2163,0.0,268340.27093200525,55382.39213338564,3518441.54651167,6690407.080769869,16337.015946245065
2166,0.0,269026.454154702,55838.32266323317,3506905.476633173,6669824.044186827,15002.074403703897
2169,0.0,269559.2541943444,56262.83533011959,3496440.028717506,6650265.587176904,14627.531855710713
2172,0.0,269595.9622190073,56673.33289846034,3485707.7164508216,6630139.359482309,13779.357942672721
2175,0.0,270249.3514635109,57092.453534691434,3475542.5983721614,6610288.404945673,14674.446173392043
2178,0.0,270606.8393405905,57676.649887424224,3464664.221438057,6591832.828200771,15507.408689940552
2181,0.0,271001.5213992508,58026.1980403644,3454762.9911233718,6573003.316595673,14603.160404057511
2184,0.0,271063.5216225586,58474.71867727469,3445421.579893246,6552769.597174269,14775.058747595296
2187,0.0,271323.7102623012,59042.3996411144,3435864.0228828476,6533131.844535082,14699.521521451346
2190,0.0,271870.3944050283,59438.77139603862,3426152.097323632,6515046.39233084,14212.283288826697
2193,0.0,272376.7383453321,59814.94248560342,3416909.167013638,6496651.010285419,14957.967543286268
2196,0.0,272712.68141733785,60251.215695625586,3408083.8039974747,6478257.750897721,15993.439337292966
2199,0.0,273263.4252058421,60705.14323446169,3399379.5400933037,6458970.158612845,15496.060896400826
2202,0.0,273922.6977216904,61099.14345953129,3389951.22846922,6441063.854788939,15445.200070958432
2205,0.0,274338.0655487352,61517.571351962004,3381414.738853393,6422294.75436369,16764.604231717174
2208,0.0,274301.316295604,61979.7566966474,3372359.334868366,6404290.595291782,18153.620656243875
2211,0.0,274440.3296647896,62501.51655450766,3362872.8361959932,6385099.338905582,18134.777734309544
2214,0.0,274763.79472998483,63028.99055616923,3354874.5497390972,6367120.443126733,17975.065745329826
2217,0.0,275180.4705409722,63499.34933317394,3346130.2744172276,6348919.085144067,16627.301685003276
2220,0.0,275630.8108546865,63941.75777751801,3337869.1679089116,6331557.492909483,16602.42345877402
2223,0.0,275962.32971407054,64366.18741023312,3329779.835146172,6314439.797244753,16653.40632225878
2226,0.0,276140.5364147994,64785.58318578164,3321498.644572242,6296154.586872483,17166.200504658984
2229,0.0,276696.4324792931,65286.62949383672,3314656.4482369786,6278140.250204928,18935.99989224427
2232,0.0,276837.22659726656,65829.21413624316,3307849.0440928927,6259212.49841624,17834.301463379277
2235,0.0,277255.9107288131,66314.202353833,3301041.126184741,6241428.324970752,16696.388030099573
2238,0.0,277591.9680528116,66901.64753653886,3293998.6183516188,6224467.907531466,17274.273951619904
2241,0.0,277653.94998274965,67337.11016500872,3286968.8683667835,6207672.709643281,16724.86845234238
2244,0.0,277763.82592939894,67855.6627862585,3281010.530493081,6190466.36434491,17126.572008313935
2247,0.0,278164.1130096487,68421.66571412161,3274292.6395414714,6172662.159482557,16754.250186769103
2250,0.0,278383.3939898419,68900.96443018837,3267638.3056718595,6155704.509484144,15621.252702744292
2253,0.0,278707.37562543305,69497.30334927939,3260860.4321193593,6138993.497391872,15349.533308289727
2256,0.0,278807.01577990776,70094.62935862079,3254320.658197647,6122908.067447577,13907.816245882334
2259,0.0,279135.6329289654,70672.73186618031,3248176.1554043493,6106047.326396752,14477.326572957765
2262,0.0,279084.224509315,71141.71290291942,3241811.7243904774,6089543.352240056,13940.35136215734
2265,0.0,278948.6806618699,71680.68044377757,3236290.9806807004,6072009.451557491,14157.411882406537
2268,0.0,278902.88164047897,72155.84220777491,3229471.3480099663,6055862.772495105,14136.50327782144
2271,0.0,279115.46697920235,72582.33421699774,3223227.097973967,6039284.630174761,14495.23533607744
2274,0.0,279491.5644661716,73098.97780139682,3216589.966017527,6022642.7195853,15348.35616489328
2277,0.0,279704.1661274366,73589.46119923932,3210759.7231942303,6007037.118217884,15536.249890755973
2280,0.0,280151.41439086036,74176.52673057109,3204821.43453121,5990690.393833112,14263.98190006084
2283,0.0,280441.4637273391,74549.36635843341,3198877.4454654753,5975467.662430583,13757.526660244304
2286,0.0,280776.8680585078,75032.04748882262,3193778.912035805,5960176.9541763365,14083.8962163836
2289,0.0,281108.0005117428,75501.48947252962,3188241.1452059457,5943715.972855736,14557.057124495399
2292,0.0,281506.30624954874,76022.37547046189,3183469.7732824693,5927962.383445772,13593.98993450465
2295,0.0,281903.7192151322,76572.95215378278,3178424.1150415344,5912092.966603804,13551.131075964595
2298,0.0,282091.6417596607,77078.00021591518,3172595.21042619,5897212.659550885,14374.772121675587
2301,0.0,282542.3393047639,77516.92269910997,3168365.054013449,5881716.125043493,15092.76379248905
2304,0.0,283013.72089526633,77961.46024378073,3163370.160829451,5867316.1174032865,15324.308717049116
2307,0.0,283736.60469463177,78506.78564240166,3158499.2524995236,5851876.954720138,15496.824245643415
2310,0.0,283951.3233283685,79013.96635338623,3153404.31626405,5836453.354956964,15449.849189671204
2313,0.0,284272.5282971427,79668.90958801445,3147555.322816559,5820973.2355168825,14395.06479181537
2316,0.0,284597.42597776745,80170.47616998186,3142771.5145331547,5804295.726140171,14482.755430180205
2319,0.0,284733.4297883936,80627.2174985755,3137478.281973589,5787280.761354887,14695.6201497226
