Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
744,0.0,2371044.417709183,663721.3876067837,14703.079136393342,13348.136023765008,207.0581171135536
747,0.0,2350958.6405213918,659540.6151068185,14890.642312364685,13391.288499053098,300.0
750,0.0,2331071.3736985875,655441.3629360939,15079.718422732012,13404.957226407209,322.9537588016316
753,0.0,2311941.3799774298,651431.6357745278,15218.625343985757,13425.729072674776,300.0
756,0.0,2293466.53528195,647251.009969166,15373.404335962327,13448.583354093313,119.91527797170991
759,0.0,2274367.475027388,643077.6468023937,15540.442097444193,13497.205580069349,0.0
762,0.0,2255779.2323645726,638817.6043271129,15736.327824495125,13596.190099984078,0.0
765,0.0,2237861.33558934,634826.158728135,15952.600260134,13686.928721805903,0.0
768,0.0,2219731.4506921936,630646.0353220797,16195.000313113187,13785.171311793343,0.0
771,0.0,2201107.0060891747,626592.3246893839,16239.252869988379,13926.643892336506,0.0
774,0.0,2182688.0852657314,622785.0067757303,16498.08572833354,14106.218831083655,0.0
777,0.0,2164299.8492922937,618849.0651322652,16710.612272238373,14232.526169175333,0.0
780,0.0,2145633.3922878783,614482.9718471422,16938.765150055995,14414.376553122627,0.0
783,0.0,2128007.0692479336,610372.6971294107,17170.987693032293,14635.418536238707,0.0
786,0.0,2110413.775687866,606172.9938852772,17374.141175693843,14762.108775946694,0.0
789,0.0,2092625.7318657092,602026.9083165225,17547.93236057263,15024.291806739737,0.0
792,0.0,2074771.4305530237,597844.2489639316,17736.993029559482,15178.734048401704,0.0
795,0.0,2057374.9275391228,594077.1052524875,17885.4322820573,15374.904074935124,0.0
798,0.0,2040236.6668038904,590270.7591968712,18136.795793102647,15591.546434232214,0.0
801,0.0,2022794.3211641808,586168.9279280718,18309.61057204041,15781.074989082124,0.0
804,0.0,2005554.6924639693,582342.5772868986,18507.676925937267,15874.243642545534,0.0
