Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
381,0.0,8036661.765050964,945319.8898973267,38698.68182309925,494780.2525612959,1814.4083258715502
384,0.0,7982654.426784405,941128.5372183535,38723.24309260271,493172.13058079744,1795.2814666281815
387,0.0,7930076.016753456,937146.5597990532,38693.910316216454,491518.24363937235,2100.0
390,0.0,7875753.8008573335,933294.4372942336,38800.54829126847,490103.38928773283,2400.0
393,0.0,7822567.442045184,929437.6841095417,38773.603088464224,488659.5539705766,2984.5439362723882
396,0.0,7769563.178152879,925247.2734830528,38765.78535365303,487481.70323611214,2624.213084622743
399,0.0,7717620.825369802,920867.1837726932,38822.908809989895,486018.83864803554,2176.9343422216534
402,0.0,7664379.31910968,916459.3213304442,38843.98027367854,484585.1963471931,2312.997085838709
405,0.0,7611347.812415624,912202.0679626572,38889.74598578897,483542.66334884195,2031.9598407654482
408,0.0,7559154.823563657,908036.0257336004,38866.44670430071,482287.65034476155,1612.865249216139
411,0.0,7507131.452116331,903699.4902410831,38810.55663016076,480729.98082679295,1650.0
414,0.0,7455637.828394528,899748.1484598482,38838.17744618415,479428.22789379966,1800.0
417,0.0,7403815.930106038,895889.3693323727,38855.46585969611,478124.13234743057,1947.9715453874442
420,0.0,7352648.2810614165,891854.9637095782,38841.62027516043,476797.8469301504,2127.9453700372014
423,0.0,7302468.051228534,887756.6239537392,38583.50179329329,475355.3313266081,2089.29491817016
426,0.0,7252056.097844129,883843.8270724085,38630.87882255764,473979.7361442335,1734.3378290596384
429,0.0,7201280.359006067,880018.1431708579,38600.32074306476,472830.98914969026,1648.0816637849778
432,0.0,7150954.289920041,875993.8959826636,38591.85913672327,471569.9798131144,1576.723474809462
435,0.0,7100634.715009432,871913.6527808446,38699.58886792134,470344.4506125514,1650.0
438,0.0,7050559.2439507935,867948.4623159494,38785.29959679018,469156.440141489,2018.2821627387607
441,0.0,7000157.131554346,864218.4801847327,38834.72279342583,468051.32848676096,2250.0
444,0.0,6951527.305904703,860165.4487841423,38929.815063221824,466756.92897306767,2400.0
447,0.0,6903190.1224365365,856177.6613325033,38939.2811209807,465370.5804357799,2515.31646109883
450,0.0,6854143.913976038,852474.7880699286,38931.2712049734,464292.5192342241,2441.220779570834
453,0.0,6805262.355169138,848810.4969672717,39008.87016193933,463697.6261677096,2583.3960588508216
456,0.0,6757780.528149635,844943.6785602277,39002.745292672735,462778.340649397,2664.1607997275255
459,0.0,6709821.490875747,841058.437573932,38973.83412016893,461803.2242247212,2323.4912614440254
462,0.0,6661250.345390269,837232.9923364792,38894.09889192782,460771.1825379372,2081.584323156536
465,0.0,6613898.532868625,833509.0607440199,38838.114707839195,459725.1182411111,1950.0
468,0.0,6566568.160966344,829840.6624484499,38880.0668600847,458919.41170520335,1925.8086198655633
471,0.0,6519541.446656853,825756.3620583192,38911.872199057194,457825.3826156056,1601.1406604841018
474,0.0,6473039.308639502,821923.4332448776,38993.959920621084,456758.4835082578,1712.8083259832044
477,0.0,6426175.899049249,818427.0036844495,38933.95132492616,455777.39111627976,1696.8298700785065
480,0.0,6380476.686014593,815034.6387143984,38931.54392942428,454803.0489452495,2084.2763616730335
483,0.0,6335565.367453136,811385.1664712474,38872.737179443146,453378.52525610593,2363.731204661467
486,0.0,6290747.018002728,807837.4333897216,38946.0172386738,452455.0980763169,2254.6893487364305
489,0.0,6245913.564541036,804161.7650640396,38898.35402972604,451423.4595575893,2362.865745824941
492,0.0,6200818.796612161,800878.8116109378,39021.78308795982,450655.60601712984,2101.7292657508865
495,0.0,6156240.980424937,797196.8074098129,39114.161569320655,449800.721946351,1780.7956099316004
498,0.0,6111388.008145774,793517.1769763206,39083.64967138922,449068.8178785823,1729.0688286277755
501,0.0,6067565.5712323245,789724.3150068992,39039.43181443545,447980.8131613689,1307.176669648782
504,0.0,6024637.53873956,786024.9721726188,39088.95460340944,447211.17344378546,1324.838937676721
507,0.0,5981467.871375494,782186.5010063767,39004.638811927296,446341.7075070291,1200.0
510,0.0,5937537.1839670325,778468.0953088247,38946.2210947172,445629.8682910676,1265.0791727897472
513,0.0,5894585.821925871,774992.6425291903,38949.225745361844,444876.46026714065,923.4451561462968
516,0.0,5851532.411710096,771501.0102459572,38990.177686577255,443927.0013468234,870.6711624633808
519,0.0,5808185.310200982,767739.963021223,39039.00977090275,443162.1973793701,839.9622294770832
522,0.0,5765389.45404511,764487.7341370645,39016.022967459154,442501.7369392378,566.7446505894408
525,0.0,5722590.34268084,761223.3904996347,39108.118897709726,441675.0768970127,655.5178054649793
528,0.0,5680512.374190688,757977.6851840743,39122.876541766585,440640.03825168585,748.3627735017418
531,0.0,5638075.823244294,754335.1348674494,39067.88594489467,439773.1442182922,942.7000140813973
534,0.0,5595786.7889574515,750956.1423113507,39197.71146472908,439125.5214402977,1072.4873654347787
537,0.0,5562727.552077419,747589.7629856842,39231.33414500569,438478.34717826336,1157.3127293329794
540,0.0,5537310.991234619,744164.8543359456,39297.33074907116,437970.89394326747,1350.0
543,0.0,5495026.331300948,740906.547004465,39310.71299095199,437492.1098448644,1836.1166074404605
546,0.0,5454262.029487075,737733.0172021654,39220.496212375845,436606.29655585275,1575.2385740024838
549,0.0,5413111.302289629,734376.3031030888,39250.206100803814,436363.30997870973,1800.0
552,0.0,5372197.4542668,730768.0790519943,39389.52484794558,435905.04746476247,1969.8031685933245
555,0.0,5332095.122833334,727361.9117722855,39442.628369003345,435335.8979294078,2019.0449180369178
558,0.0,5291335.302227428,724051.7819494025,39563.61447726313,435151.6845316305,2415.0109763856544
561,0.0,5250907.223858384,720866.8259256175,39541.58852423401,434786.2221895711,2401.2580021386348
564,0.0,5210564.326256994,717552.4774029958,39568.806905172765,433942.8490811816,2372.6575806025785
567,0.0,5170010.86041401,714100.6422146449,39571.61265354257,433278.3170837882,2655.77664775058
570,0.0,5130129.831658451,710838.6563780534,39651.46675118795,432744.65879828937,2494.6730094494073
573,0.0,5090831.43778144,707421.852019453,39707.290621800195,432281.5287481862,2698.83447530296
576,0.0,5051001.097345919,704218.256678086,39791.08989181811,431882.31169783,2328.4483455265463
579,0.0,5011131.3324365495,700684.5770290421,39833.96133977275,431219.8343648291,2336.4302714938403
582,0.0,4971931.54519997,697478.9905730423,39897.70251143961,433017.6081697236,2118.780039760689
585,0.0,4933115.041772086,694020.5903267809,40070.333262189626,432560.0978744508,2131.7180138605886
588,0.0,4893863.22062142,690672.4386694721,40111.94797388364,432317.6268636047,2088.3223934967427
591,0.0,4854251.838650687,687252.9024193116,40167.426921995866,431997.5966421347,2261.924219300059
594,0.0,4815282.4172129445,684145.4850296718,40267.1246572936,431967.4783842219,1984.2239304209293
597,0.0,4776527.731774218,680828.9154209689,40373.71904336667,431759.15288709785,1978.518292408565
600,0.0,4738001.637014909,677489.1287731379,40488.00421291582,431578.7329834568,1800.0
603,0.0,4699356.6969514415,674181.5362133111,40524.193329678805,431608.9651367534,2250.0
606,0.0,4661198.083213495,671007.5896910096,40708.61359862868,431324.37928349886,2231.95658426192
609,0.0,4623381.051093639,667844.381708103,40847.66520328396,431203.7883727736,1693.9284703686703
612,0.0,4585947.0608293,664790.1471596039,40952.597987470464,431304.90724817885,2002.1244874296735
615,0.0,4548641.619942751,661691.3626453448,41142.994907262815,431192.27519973967,1950.0
618,0.0,4511393.545260541,658471.7484134703,41268.59049848674,431054.47459769365,1651.5715148248996
621,0.0,4475165.35216692,655408.542409482,41307.14551735882,430956.3660222447,1308.4750846156712
624,0.0,4438249.136955823,652493.3387895082,41473.76082142648,430609.48391179345,1702.2589525858473
627,0.0,4416488.306760803,649574.8777178928,41606.73569690416,430824.9731303726,1506.6859883179934
630,0.0,4423690.573113402,646457.4686085638,41799.77406254012,431051.8668442231,1115.3302950497664
633,0.0,4387549.910200346,643334.5514220549,41889.81952710885,431370.21552794613,898.7606097645113
636,0.0,4351688.662838997,640086.8539580554,42010.615639168725,431634.3461995177,916.0363320381105
639,0.0,4316001.105144886,637069.4565247924,42113.715218051424,431668.1013146939,900.0
642,0.0,4280730.631522725,633892.3754633456,42277.89347530772,431951.68716409465,1054.2588134082534
645,0.0,4246322.913512026,630843.5233373707,42513.5108064689,432455.10484935937,843.1229600446596
648,0.0,4212043.900035944,627787.1525444338,42610.45876354725,432700.6376663757,927.936085822912
651,0.0,4177866.0264723706,624619.434426551,42799.429786385575,433081.13211348443,767.1357139366867
654,0.0,4144209.059706431,621555.0659873504,42937.222994492375,433334.8707900427,1200.0
657,0.0,4110733.855005852,618452.2325985788,43157.1559870347,433674.5587888531,1650.0
660,0.0,4077446.5210036444,615228.3879418004,43246.05767186658,433961.0330346024,1600.3971612881523
663,0.0,4045120.826332339,612246.3513840985,43476.98639306302,434313.0854361624,1650.0
666,0.0,4012780.4367212374,609240.8595162177,43770.13225385171,434613.69082521077,2100.0
669,0.0,3980544.958451421,606080.7526531867,44002.43832001647,435007.7234053082,2472.1357487114
672,0.0,3949234.094614203,603013.6517168577,44213.48747196533,435506.7858824545,2656.5402447975225
675,0.0,3917388.4127776087,599799.7654015075,44380.60699590674,436039.02572661836,2597.132461341619
678,0.0,3886149.1355329743,596762.5614448494,44583.85710624566,436705.9907229045,2702.211114642506
681,0.0,3854839.4302559276,593747.648995592,44827.31308355029,437374.2135453129,2581.1030813847747
684,0.0,3823557.4908970315,590981.7280231186,45132.06824097232,438231.0895878939,2401.9039698147462
687,0.0,3792901.4792289333,588283.1807836877,45426.63541526117,438989.51196832716,2843.7996007363317
690,0.0,3761994.299161276,585527.527990042,45797.510935579914,439447.12599395006,2462.426294612237
693,0.0,3731286.8504404714,582615.0377684919,45994.930035189944,440138.8318885417,2139.1651793555366
696,0.0,3700641.4366757385,579817.8314875623,46293.631239060865,441080.18475380103,2250.0
699,0.0,3670098.496372807,576787.389362989,46557.26335623281,441968.394057106,2397.6567400502454
702,0.0,3640130.842275097,573697.1838347425,46795.39979269361,442681.62800241687,2531.1808219726618
705,0.0,3610950.621927177,570908.6910260764,47040.012164352156,443345.40803518624,2498.260685389935
708,0.0,3582085.979904063,568240.9506718935,47411.131873168546,443921.65915538446,2248.2733296115493
711,0.0,3552829.8925793963,565673.7857763711,47682.52301521141,445144.63553803694,2139.68177244847
714,0.0,3524008.56558359,563035.2942105972,47838.404434400276,446396.9575196061,1749.3231067894203
717,0.0,3495257.33732811,560162.0415439382,48161.781750426686,447328.8737663656,1850.0717267598395
720,0.0,3467032.4051074763,557183.2090232362,48359.71549881996,448489.55925068184,2050.0948181726317
723,0.0,3438631.6538842535,554280.501733223,48657.25160084175,449331.28203441505,1837.5358323400594
726,0.0,3410416.334422365,551234.6113503308,48938.944666382784,450309.66967319546,2250.0
729,0.0,3382849.186473689,548455.3460852916,49195.34804772923,451244.5290615533,2392.787404312523
732,0.0,3355520.9118004777,545857.5765143612,49416.385929245145,452432.5175637853,2250.0
735,0.0,3328776.2534912154,543176.2064319741,49810.75541711626,453001.6574940405,2003.4921010946448
738,0.0,3302183.208586459,540560.7770257613,50085.266680012726,452423.2237457874,1562.6077604845582
741,0.0,3275639.0161748976,537761.2583647408,50274.93596912955,453829.0646390094,1416.6777827039955
744,0.0,3249782.5541222496,535123.0501077136,50603.026686877296,455410.2732164605,1851.265542658081
747,0.0,3223840.3077963023,532154.7700809191,51073.19505693827,456860.21937236754,1965.545859932767
750,0.0,3198403.0477179326,529295.6482543012,51540.756983189705,458591.3388340615,1888.056941979244
753,0.0,3172727.1950471727,526625.1285878321,51861.93929851089,460187.8344382704,1950.0
756,0.0,3147697.77546073,524003.95465414075,52226.42474791874,461577.57096248923,1760.7648725326876
759,0.0,3122646.3337269053,521142.5113438866,52661.896286716605,462976.82271230046,1665.1388603199266
762,0.0,3097541.347533861,518307.36191285343,53029.142482526564,464912.5151927571,1696.049687710109
765,0.0,3072030.079020352,515507.40987103083,53422.81726640975,466532.8947830194,2363.5250947075374
768,0.0,3046491.678102576,512464.18866247765,53837.77005420491,468055.6901864773,2078.8795050152726
771,0.0,3021413.514871902,509761.4544089435,54197.263331202244,469799.5387878288,2256.8364291249422
774,0.0,2996910.31118056,507043.58645717415,54582.63439185175,471686.9147794935,1975.417224986246
777,0.0,2973065.0892475145,504200.6132177558,55085.392112241156,473482.1198576744,1638.2825460410995
780,0.0,2948575.1907297513,501589.83874893887,55550.62624576585,475176.08005614474,2137.3120638181426
783,0.0,2924279.5205722875,498806.92440030584,55955.29488800829,476799.16860520624,2035.9083771585454
786,0.0,2900674.0126853064,496243.9494981732,56374.52016378236,478647.3654277111,2092.1001320670302
789,0.0,2877064.0370601634,493414.7685646734,56794.5913831886,480766.09317392076,2527.0890733809783
792,0.0,2853338.760088521,490690.2582016074,57328.92163073296,482704.76576728455,2496.9635059270395
795,0.0,2829612.670330541,488000.33817560866,57875.83332514479,485058.52394952124,2399.2545580387414
798,0.0,2805930.865859871,485322.6592959565,58475.970575211366,487288.31159748597,2440.722127349484
801,0.0,2782374.6513036294,482848.1975481817,59050.372060893205,489441.819924859,2159.8326067179974
804,0.0,2759736.1600615107,480234.0635852695,59642.129634752084,491626.4348971898,1780.3271428514995
807,0.0,2737304.2288199826,477411.2108936609,60292.54698096536,494290.342823233,1471.264027985003
810,0.0,2715359.345173306,474748.6805776941,60906.29981929243,496792.2679624226,1342.3068149805135
813,0.0,2693360.6092039123,472154.56437526806,61571.879919432045,499439.56632775173,1500.0
816,0.0,2670882.0290167835,469654.73901202995,62113.2202652991,501541.97393800894,1293.317408377829
819,0.0,2648913.9802357573,466894.5800614448,62608.970314257414,503805.0448579695,1056.7826648709265
822,0.0,2627521.537453615,464448.41816510435,63171.584566184865,506310.58825467015,1362.27683845406
825,0.0,2606425.9432630027,462046.9268303538,63708.01687939328,508852.7978058356,1560.9164756856314
828,0.0,2584854.0280008167,459234.68751381105,64365.7156209721,511647.55769117945,1561.4559850550388
831,0.0,2563662.995707521,456699.60333452444,65016.05134094611,514624.4533150342,1771.9106723933096
834,0.0,2542676.8704804042,454302.4508175412,65862.63833784018,517031.26627870166,1788.419547592083
837,0.0,2521872.1862658467,452180.70940197003,66592.41586891093,520140.47173852206,1566.4005443450228
840,0.0,2501834.4138539284,449585.6512649943,67189.887836771,523070.1110915078,1652.997363498979
843,0.0,2480879.0504011833,447177.6618006128,67935.27601103752,526549.4651496983,1676.3771508247687
846,0.0,2460150.2466106503,444596.8775095471,68663.32851283178,529659.4077084706,1445.0205738196157
849,0.0,2439891.055135683,441967.86405400187,69305.99148160673,533066.725075046,1531.6962046526678
852,0.0,2419736.1713655777,439535.2890270675,70166.48936891247,536350.2641527962,1355.4048976826311
855,0.0,2399202.162387791,436910.35769447987,70935.69399292069,539903.1698982329,1436.6832911057577
858,0.0,2379598.6652301997,434402.4656546317,71772.15778977315,543354.0845104433,1273.0549426863993
861,0.0,2360166.7580751562,431965.79417354945,72726.23741205013,546842.1256387238,1352.5441308893287
864,0.0,2340457.2137183603,429468.491128249,73756.82016432,550723.4620889414,2096.7066751289963
867,0.0,2321740.0638705455,427143.943596279,74580.71455227463,554722.6968928387,2041.791676529211
870,0.0,2302623.2069074567,424850.8488411624,75604.59050770616,558609.9828083827,1950.0
873,0.0,2283968.9952245886,422605.6287113767,76631.3890106554,562562.4366014824,2641.433164670576
876,0.0,2264647.1496026074,420229.0274109909,77513.75214758058,566653.845583857,2731.8610374125947
879,0.0,2245307.147104267,417826.33837474196,78537.2761185056,571335.5812053212,2488.187333151108
882,0.0,2227339.7695823605,415485.44226926204,79529.3290187503,575777.4274792289,2685.407632470342
885,0.0,2209910.423745592,413187.93964789424,80795.93780154744,580266.8096146674,2351.620275930114
888,0.0,2192030.603557829,410614.3238970578,81993.23646040057,584995.6016771267,2434.9362840115496
