Unnamed: 0,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
513,0.0,2093628.822428537,320435.792803633,101819.5768037918,705546.3215026004,3459.442882197152
516,0.0,2077598.218751096,318851.9708469076,102063.68982547957,704621.2970766781,3752.8262730429433
519,0.0,2062039.4766222914,317235.13518521807,102194.86420308914,703674.1219607743,3750.917239866813
522,0.0,2046457.8199861688,315542.2671762229,102024.16795286063,702921.823784156,3853.105162723818
525,0.0,2031254.743025044,314005.0054846817,102253.27240054688,701920.8984632448,4269.191322153397
528,0.0,2016208.5392417791,312514.92143287783,102421.89078057368,700902.0817325287,4901.002736419627
531,0.0,2000660.1999664754,311035.9422607129,102558.53331849149,700042.4501253031,4658.769336832493
534,0.0,1985141.2736477975,309575.5578284378,102528.6393355414,699213.2196416401,4763.20832006084
537,0.0,1973211.9712873476,308182.76093264815,102724.99613971084,698782.4320951033,4497.4028232935725
540,0.0,1963781.0487905743,306880.51209976827,102850.59040627553,698127.4589096634,4034.571190783431
543,0.0,1949271.2611983423,305496.70914606104,103056.35795484818,697409.4759722212,4311.029315071082
546,0.0,1934570.646089587,304345.4765106451,103210.64242419813,696980.6341513286,4438.522813851248
549,0.0,1920138.1831766872,302948.6545303519,103421.5951434303,696000.8169693211,3997.7276481091203
552,0.0,1905376.6101648035,301507.8190476112,103750.77990978386,695515.8656363871,3187.7744962750885
555,0.0,1890789.336091925,300203.7072639348,103970.10250873133,694744.2032285857,2877.312512237741
558,0.0,1875942.8197728721,298994.6373028611,104519.2658200839,693803.9621571851,3209.146270530171
561,0.0,1861280.0224320309,297554.29679763503,104892.57349286543,693213.6210186845,2429.470902335471
564,0.0,1846628.182808893,295982.32104446384,105043.11783494716,692431.8462056931,2740.06045127093
567,0.0,1832852.0239292642,294615.7237659145,105356.71945053125,691643.9512098148,2909.5623595871243
570,0.0,1818738.019163533,293285.5379280433,105645.44565527499,690914.0873711151,3078.0241315974017
573,0.0,1804091.518718719,291940.095246651,105727.18269129163,690146.9449227178,3769.458507248835
576,0.0,1789774.2318263948,290539.6303506268,106062.99205146093,689925.3448033303,3773.8825640936843
579,0.0,1775273.9990745215,289141.4689387472,106317.67906118816,689329.3474420006,3872.9386941967023
582,0.0,1761846.1928598927,287814.12940262095,106566.2403449566,689677.2784943611,4024.2645020558343
585,0.0,1747933.573941753,286382.9066546425,106814.6383193899,689242.4999723204,3860.3089653098596
588,0.0,1733742.47795478,285299.6416251394,106932.49730103728,688739.8623696665,3902.241966580408
591,0.0,1719882.2116209916,284060.9391729899,107158.57039284571,688626.9604187049,3996.759768151376
594,0.0,1706352.8845183789,282709.9890510361,107495.54848549065,688391.4896039314,4457.437472963955
597,0.0,1692777.7531015323,281380.31765476405,107742.67085493637,688033.8998453341,4245.300763492484
600,0.0,1679147.551414283,280028.99489060737,108065.97090404893,687923.0863407489,3753.73684372633
603,0.0,1665488.593972963,278683.0423747102,108340.99862194483,687624.014949441,3313.5019203623124
606,0.0,1652322.2254479057,277333.76873354986,108414.28050562067,687753.6046864432,3027.8259701229217
609,0.0,1639116.9534000456,275918.7122086262,108682.3859022807,687785.9920607365,2746.7354644722045
612,0.0,1625729.2392224846,274663.6232904917,109163.35813233638,687758.1797935704,3006.631530024725
615,0.0,1612246.5799142304,273196.9122532131,109413.54243393423,687902.8423516792,3732.3530113845277
618,0.0,1599131.793503311,271887.26382324327,109891.66800330105,688052.6666510692,3776.142637866273
621,0.0,1586423.1143729957,270493.73657254974,110405.90230050901,688224.7401000182,3740.052693203321
