,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
175,0.0,1786879.9826247883,313257.5429383013,101383.58941951691,697975.9232497434,4796.645822034929
176,0.0,1775075.6896158834,311814.27571596316,101774.28374087551,696910.434857019,4285.953639278941
177,0.0,1763298.272381831,310316.9410111959,102112.55345205261,695821.7010765328,4477.945530206501
178,0.0,1751448.6413359107,308931.6449702738,102474.71205414385,694873.468021377,4172.633243760425
179,0.0,1741764.5006680405,307313.48306365893,102569.81033367392,694400.3839176842,3600.4154752237496
180,0.0,1735624.36467377,305918.5019047253,102809.74321802401,693971.1321048747,4023.6065693886317
181,0.0,1723620.9468957684,304510.96293985785,103108.39074362828,693569.3611432962,4340.083819387933
182,0.0,1711118.1524251266,302984.0002789876,103265.57195244581,692978.5749598716,4099.644178006759
183,0.0,1698994.5790420847,301418.16302016645,103483.65159339063,692166.9357436058,4019.1756915029046
184,0.0,1686885.0300869232,299962.8618845389,103706.45792718373,691290.4280061756,3885.542231692547
185,0.0,1675155.651878957,298442.00057310716,103805.880399412,690439.3755754443,3718.0271182237293
186,0.0,1663204.0633310382,297123.391416543,103807.80147900627,689619.8041247732,3718.586984532371
187,0.0,1650887.3000949696,295802.79563408677,104040.02722205664,689275.8381147983,3690.742189708622
188,0.0,1639440.364234639,294450.8708010045,104077.73745647352,688807.1005288028,3574.292291013628
189,0.0,1628048.7630480938,293123.78781199903,104272.13762665413,688320.3363098953,3632.416493737626
190,0.0,1616436.209732494,291818.05100773973,104526.93030689978,687834.1324567103,3393.0112882375333
191,0.0,1604650.3593702668,290425.8574327864,104889.02813416003,687535.7214493265,3467.335013007524
192,0.0,1592683.2079136013,288926.61179824325,105118.6165762207,687164.8498929697,2988.60322826058
193,0.0,1581417.3933972502,287630.7418286488,105394.47521581459,686672.6213731546,3083.0351474469735
194,0.0,1570195.3976767987,286186.5056122876,105728.4433821151,687061.656729808,2635.4677123096108
195,0.0,1558895.6772069216,284656.21724146686,106086.62427746861,686390.5499795877,2256.7961812345247
196,0.0,1547525.356380524,283592.1256692417,106374.90725200513,685721.6383606538,2643.3634263584204
197,0.0,1536524.5836447491,282292.1721934984,106655.78790562,685403.8656977575,3053.674711685115
198,0.0,1525194.5665910216,280966.4884600743,106976.61711882443,684903.7920087453,3526.05132808361
199,0.0,1513906.3141853837,279735.04426863906,107396.660510047,684954.0008095717,3232.1996871446786
200,0.0,1502392.2243623242,278360.1432126113,107672.83368404464,684811.8345407575,3450.0
201,0.0,1491173.2179255385,277142.723331618,107931.77661891923,684604.466645887,3390.5332035093847
202,0.0,1479891.0297050485,275658.4613261573,108224.98484160133,684169.0770099993,3550.513673256513
203,0.0,1468702.5085363116,274248.3713179364,108375.82685938977,684086.137200818,3685.023215144205
204,0.0,1457589.531611351,272960.473672474,108677.01479191241,684501.7681005748,4247.937468618131
205,0.0,1446281.0391386864,271695.89262179786,108845.49116109814,684668.4027434001,5088.623366984662
206,0.0,1435249.6202868535,270551.79779707344,109238.23472114136,685177.2580899502,5195.761854296733
207,0.0,1424344.4390680003,269290.8428622302,109391.12121366039,685265.2980176606,4690.097632839936
208,0.0,1413846.3268317922,267930.41235650994,109677.84509201215,685434.9887457778,3758.7692063724676
209,0.0,1407721.6953845306,266570.08503584,110208.49063801016,685777.9377643344,3749.136983343015
210,0.0,1408641.6561196651,265395.6969742258,110677.84628467637,685769.4064881159,3804.8553094203407
211,0.0,1398485.0569252027,264138.13119360013,111021.67137405164,686333.8960697821,3606.728766351207
212,0.0,1388282.5458048412,262834.5727248313,111530.879714566,686839.0876842794,3883.9901680321027
213,0.0,1378234.4706808557,261463.90102227507,111860.57165669653,687331.9198629252,2638.224838662328
214,0.0,1367668.0558303816,260174.17698333223,112303.25361794856,687934.8267607997,2842.366492242974
215,0.0,1357647.705237119,258912.4929571012,112814.65844183744,688104.7035684962,2539.89976514628
216,0.0,1347141.4819511955,257640.5030039517,113317.47580994292,688289.4376569785,2919.197867975403
217,0.0,1337156.654870564,256533.20818242995,113850.92429354289,689198.3681495693,3041.10043884825
218,0.0,1326987.488579496,255339.57439161369,114385.22339231572,689710.4868965691,2788.756082785496
219,0.0,1316698.9130753928,254204.29917455104,114854.10854127357,690218.7867705191,2985.015624842663
220,0.0,1306412.9984090482,252813.64499698358,115560.6016488737,690250.1166949964,3143.591138643212
221,0.0,1296180.1616124094,251515.55761779295,116088.61316253863,690878.7590483425,2842.4367255753878
222,0.0,1286288.6461256626,250178.07903856479,116664.17285993215,691830.2412046929,2894.121389387469
223,0.0,1276128.1392709075,248787.2537470952,117245.54304639195,692563.2030365749,2743.7139652350997
224,0.0,1266333.9955159337,247520.70376019058,117896.57609028732,693621.4662242914,2375.8721994739335
225,0.0,1256990.990385771,246312.6030762355,118753.25941561948,694754.4450956434,2583.8414447643745
226,0.0,1247443.261120981,244972.10058799316,119531.0865116844,695538.4966743398,2919.7073189606845
227,0.0,1237741.364505189,243820.50889083752,120051.90490923845,696319.7274110621,2719.321291652612
228,0.0,1228632.4029855789,242608.95066505397,120838.40433499309,697603.9001700578,2477.05653871864
229,0.0,1219241.091584574,241282.80240225178,121609.44343406508,698822.5395097202,3409.5011841453015
230,0.0,1209972.9801778444,240031.33018641057,122407.60055121621,699786.951768613,3413.915205184818
231,0.0,1201317.6963335953,238828.68005708393,123082.15372903402,700636.3540403062,4076.0360337272264
232,0.0,1192697.975348162,237455.7578766143,123832.64446102885,701721.5721732229,4557.3161104854835
233,0.0,1183739.0866522002,236209.64552523041,124565.6410076286,702786.0507347871,4627.693341897811
234,0.0,1174760.165954695,235056.96756369734,125179.69399353799,703855.4824252677,5069.53263024282
235,0.0,1165835.6105247983,233809.53764602888,125885.98059118362,705630.8710563369,5192.860328287707
236,0.0,1157081.1843156116,232524.95877386737,126637.803061138,707182.0967209226,5637.802198651322
237,0.0,1148600.788634831,231173.91558191663,127550.49332965873,708362.5752132185,5279.920583535473
238,0.0,1139738.2776461407,229949.83499315716,128333.76093189324,710113.8649650498,5117.0540698237
239,0.0,1131414.532524684,228837.15220472153,129091.01281447208,711885.5037053167,4863.631147452677
240,0.0,1123083.2653578287,227728.56034779167,129909.64715746853,713703.5105623713,5164.302068583327
241,0.0,1114090.0396391675,226762.62238721785,130817.79392234424,715323.0768863094,4806.802057588219
242,0.0,1105404.3502568498,225691.45321599828,131718.56719888153,717020.0013887611,5615.779600500486
243,0.0,1097311.5923991944,224531.67137618357,132735.66873925042,718494.6799464172,4611.9262155925535
244,0.0,1089077.759293652,223441.69607568538,133681.96047768297,720778.2594171567,4545.02508994709
245,0.0,1081041.8060857567,222285.74273435253,134748.24599257973,722475.1691231224,4885.066017039618
246,0.0,1073199.722888306,221143.70299372703,135802.5646773329,723870.8015602932,5215.898290455066
247,0.0,1064647.1889917764,219982.38158785942,136882.0593107904,725681.9446951976,4375.554539583578
248,0.0,1056429.1473576925,218872.07565211883,137967.11223272255,727739.1173813391,4031.925373868658
249,0.0,1048165.7479103789,217549.4455953825,139361.0662208642,729733.241091106,4324.671896348269
250,0.0,1040516.6946282937,216419.2059905609,140453.60585729248,731948.7323988993,3734.4385485410485
251,0.0,1032214.1361330316,215402.36194488377,141540.69029728926,734212.6952567651,3793.978939500898
252,0.0,1023968.9768863991,214145.93134187098,142701.13550907638,736320.2690475247,4509.453962948819
253,0.0,1016210.4430217812,212940.21738798905,143734.67692741714,738568.4950331833,4429.570131565153
254,0.0,1008628.8304682189,211743.15806157637,144892.32753879426,740683.517907775,4519.373536159097
255,0.0,1001277.0820527849,210543.09695305125,146070.59713589138,743158.5255634654,3856.4559005025467
256,0.0,993881.1810446028,209355.13787294616,147248.8605259597,746065.1353176933,3814.797324194157
257,0.0,986282.6197345871,208112.7830077484,148576.67605982235,749141.8361451937,3729.376862125078
258,0.0,979241.4664707499,206965.51866142434,149879.65038826672,752056.0171474152,3979.601243017014
259,0.0,971714.4004370914,205785.56724311906,151182.07997910908,755534.0885684813,3518.487401432036
260,0.0,964837.757800675,204682.61568371102,152686.90564836262,758574.3742266633,3125.2877829129125
261,0.0,957472.3611316158,203601.47801060986,154190.2976316645,761212.9278023295,3372.574505315045
262,0.0,950124.4823679809,202541.03711984938,155780.49536572257,764117.9380899887,3725.422270856406
263,0.0,942557.1290886634,201511.58051134573,157241.57082303957,767100.9913731106,3532.4499185437303
264,0.0,935506.2953349423,200374.09605896246,158639.16374250414,769851.0137737369,3672.6445345304933
265,0.0,927815.5128116667,199300.01325587646,160045.83851771062,772813.8798034318,3645.087256452111
266,0.0,920515.5405141263,198245.54922102223,161573.28126187067,776006.6047694021,3785.434551272069
267,0.0,913717.2420408548,197151.10867976584,163166.15451397828,779636.9457807343,3968.8340365351955
268,0.0,906912.402109284,195965.96279135413,164782.13051931333,782723.2119925036,4280.258961804675
269,0.0,899884.6213415145,194935.0713246852,166465.63063075466,786269.5870551738,5207.507818825325
270,0.0,892859.110445208,193802.27561327006,168097.71082942866,789840.7293945343,5257.434131561768
271,0.0,886028.442295384,192798.32935734058,169872.82680715894,793582.5653061455,4909.411532237
272,0.0,879216.6207825998,191775.91537594926,171697.6307212712,797472.9045278402,5205.3904153314925
273,0.0,872720.353009598,190644.55867358382,173565.01956592762,801416.9434720344,5722.5300533566015
274,0.0,866050.7811542263,189590.3904805906,175200.0942249664,805472.3618036831,4873.027662401335
275,0.0,859842.4785037293,188600.7368191133,177196.38701099236,809545.7780428297,4997.116849990378
276,0.0,853225.6127975505,187424.69077272693,179325.3813900771,814200.689086352,5514.43733365131
277,0.0,846937.491222718,186318.3603575189,181301.7893555527,818540.7316757913,5012.209579502735
278,0.0,840455.9220681911,185402.63804718768,183248.98986029357,822771.6008119658,4495.353861782923
279,0.0,834518.2844450749,184385.40582790162,185095.11940955208,826793.5284837252,4327.895572959858
280,0.0,827852.0068237864,183275.05315895248,187083.42923500287,831690.938092354,4881.388390044813
281,0.0,821760.7828965101,182361.39696894842,189193.84074770525,836309.8596248212,4402.90539708588
282,0.0,815680.168402755,181381.91289441436,191385.51347430458,840968.9155844022,3844.0640522665108
283,0.0,809676.8360838171,180444.77173749986,193544.62514893885,845101.8999966509,3930.9464880309733
284,0.0,804049.1962509392,179476.4597324238,195655.63246700435,849679.4086115502,4131.162687151638
285,0.0,797644.7537725846,178435.34669141506,198035.58573063137,855021.0025503697,4352.592322852163
286,0.0,791491.9751627439,177378.2449765111,200450.78414542883,860145.1442364772,4234.053958318924
287,0.0,785215.9751897297,176258.9058204802,202798.92638313232,864910.55685167,3613.860059185486
288,0.0,779215.5400691943,175199.02723216228,205267.9283923538,870358.8781897346,3439.675065548563
289,0.0,773303.8779207253,174253.5493545378,207940.68767812874,875461.1578360295,3827.066727339844
290,0.0,767336.1554926641,173215.9678874064,210815.57184678537,880766.2043749164,4001.659656690117
291,0.0,761181.4920318632,172247.87958326054,213581.960530957,886485.3737261664,3389.1483165784166
292,0.0,755392.4951546451,171234.27731581454,215841.89223677208,892162.0303160928,3572.38550676882
293,0.0,749747.3528038285,170234.94751014264,218469.1948949081,898463.102846674,3908.3736030384034
294,0.0,744016.8149084242,169206.88250134297,221476.2453144573,903919.5790898801,3654.41884600143
295,0.0,738983.0251538948,168281.95834624767,224097.26947560863,910047.9828273118,3783.283637996927
296,0.0,733360.4397874117,167361.3808471452,226849.27590478273,916852.9208277003,4514.939530845613
