,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
87,0.0,3081914.4231342855,513324.20213827456,70369.05314911612,1124966.3272585536,5744.0672254510355
88,0.0,3067829.6841359534,511154.5058768713,70241.8338595492,1121290.8381170735,5449.908470230666
89,0.0,3053712.1018909225,508952.8943707075,70043.27070646646,1117896.1144030832,4812.702958977532
90,0.0,3038749.134052333,506960.6748862542,69898.11989340604,1114591.1664331236,4256.77160738179
91,0.0,3023961.9261345393,504816.0059691621,69908.6445946973,1110953.3499968252,4567.279773464243
92,0.0,3009534.819768073,502617.00819085445,69811.545263872,1107664.2741140306,4888.176970984951
93,0.0,2994593.5595377865,500593.2852185186,69749.1691648851,1105138.865572807,5074.750882250579
94,0.0,2979433.550740401,498635.12944452214,69602.24425580798,1101661.1411320132,5402.597370665173
95,0.0,2965026.8048092867,496400.6449862305,69546.7821508676,1098125.204972244,4921.116414923839
96,0.0,2949982.1674526324,494353.54041645373,69486.8336844831,1094791.1203048467,4795.523488260826
97,0.0,2934669.7618538416,492371.22372106917,69385.87985562891,1090911.750949669,5056.019867771574
98,0.0,2919737.686956357,490327.7961445396,69284.48108638036,1087589.6039736392,5337.424928475035
99,0.0,2904836.5086091724,488412.2481083952,69278.08117445942,1084044.8199435272,5795.2552627607065
100,0.0,2889969.430218329,486376.4212921106,69357.89793070199,1080711.4299714298,5822.035428629405
101,0.0,2875364.428099424,484455.94210621447,69203.4471144743,1077491.324877656,5547.829908374634
102,0.0,2860096.8331963527,482474.0870001231,69176.94505513198,1074170.2417500697,4948.848745667386
103,0.0,2845689.110127375,480501.7811393958,69173.55944394624,1071165.1422970176,4261.57206481247
104,0.0,2830859.305162933,478554.6847447534,68779.99130633986,1068061.869662036,4501.212904599018
105,0.0,2815684.374488882,476527.4926665893,68688.97499244397,1064965.8430568974,4681.127913575331
106,0.0,2800891.829501431,474407.68604910636,68719.43640007568,1061745.261494481,5550.922216105954
107,0.0,2786645.058296687,472427.48045860924,68824.06188872714,1058648.6617065168,5131.5463275669445
108,0.0,2771496.2051365743,470364.73548239964,68776.1363150345,1055814.9404812257,5076.001471457095
109,0.0,2756724.942189853,468454.76276169467,68859.714659369,1052925.9840686913,5068.973711098124
110,0.0,2741603.6159040476,466593.5220335667,69009.3092747274,1049162.7922166092,4882.321314557717
111,0.0,2726476.395009785,464651.9511050629,69025.96914323128,1045638.7106520188,4697.376511102277
112,0.0,2711533.3413594654,462694.4636472562,69023.30914118415,1043028.0965124617,4401.079997636843
113,0.0,2696986.6141527225,460476.6729289836,69060.6175060232,1040010.4916019129,3865.1198756262856
114,0.0,2682435.258935278,460724.8070015433,68993.33006366677,1037103.6758860967,3460.7757687597586
115,0.0,2667813.699130596,457570.0222030157,68994.92973696857,1034251.237525767,2939.2708402334174
116,0.0,2652883.2440084578,454188.25672418985,69110.52478901285,1031262.0180945139,3161.1743406337628
117,0.0,2638183.5172829344,452175.7215262454,69160.14436200024,1028383.9775012381,3300.0
118,0.0,2623890.3867007974,450151.1240472761,69347.00415714114,1025633.5111702413,3900.0
119,0.0,2609971.8782231496,448013.80465637177,69393.75839468568,1022939.4570212824,4611.756295581098
120,0.0,2596303.1314135287,445981.9671838809,69523.38027081527,1020018.8820986857,4708.4662767965565
121,0.0,2582303.7458174014,444190.81450052327,69948.92492450008,1017419.3066016043,4203.067269999012
122,0.0,2567582.3251027833,442460.24978476274,69932.85863286805,1014278.1090075535,4315.7191364060345
123,0.0,2552566.725847282,440580.3657505223,70050.82963040091,1011656.9914368212,4985.5777087394445
