,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
140,0.0,7723000.16005525,2595175.2758020405,16723.751902317734,33780.094068960556,309.9901072300297
141,0.0,7674172.724040448,2584184.16520888,16297.191064678847,33604.09303067831,449.83157943897834
142,0.0,7626596.406195218,2572698.0895629996,16246.343314915324,33458.47697885051,161.9696156761765
143,0.0,7577208.3342450755,2561345.795990826,16170.930517451274,33150.73933268272,150.0
144,0.0,7529586.739587304,2550145.0892409566,16160.791342137198,32878.7000544041,150.0
145,0.0,7483310.944184832,2538690.100066162,16081.457978992788,32647.8622526947,150.0
146,0.0,7435598.686616578,2527121.7009311733,15994.207054993429,32345.91971349849,300.0
147,0.0,7389181.500753218,2515706.9719826803,15963.16084963479,32114.905235926384,450.0
148,0.0,7342077.813128777,2504718.713541639,15873.073293523907,31879.321788231457,450.0
149,0.0,7295913.102293519,2493862.8435591278,15786.093549133124,31664.27715621399,263.9567860993377
150,0.0,7250556.906271694,2482515.5692140665,15716.770105615455,31501.533005125246,0.0
151,0.0,7204570.337904767,2471560.62143512,15654.966450371041,31295.58958445107,0.0
152,0.0,7157537.068687454,2460234.1224851953,15613.474130368975,31076.573195939294,0.0
153,0.0,7111937.659665043,2449329.33256388,15557.846257773488,30850.77921684523,0.0
154,0.0,7067211.6188423075,2438205.3376856814,15462.891476702653,30576.105013524717,0.0
155,0.0,7022183.656188848,2427319.934375974,15434.961925008156,30406.002028002964,0.0
156,0.0,6976725.762886619,2416359.567966233,15431.948111044981,30208.603260887157,150.0
157,0.0,6932298.168512491,2405415.17183186,15445.926066738515,29998.150538378963,150.0
158,0.0,6886995.063206234,2394651.5940405424,15376.0373746185,29902.049134446697,150.0
159,0.0,6842253.102437104,2384117.407629268,15302.691437331976,29746.77050552505,300.0
160,0.0,6797765.471015885,2373516.798881806,15255.35856393836,29552.847674008026,450.0
161,0.0,6754980.262133521,2362867.831333257,15245.914335540869,29356.87158079195,319.76905628978227
162,0.0,6711642.669763605,2352093.4569379347,15218.543114688284,29192.84761045159,216.41316858253452
163,0.0,6667805.356061495,2341242.6858949647,15176.288403767383,29024.589541304143,100.43840521397108
