1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
32,144,1432,513,149,918,310,1528,2543,905,292,3454,5159,1150,148,426,0,0,0,0,0,0
40,181,1635,605,176,1151,558,1852,3021,1220,337,3679,5266,1212,194,455,0,0,0,0,0,0
46,214,1806,698,195,1312,705,2110,3357,1486,376,3908,5383,1285,219,487,0,0,0,0,0,0
50,234,1897,766,206,1399,735,2266,3520,1664,412,4065,5477,1341,249,504,0,0,0,0,0,0
46,233,1904,786,208,1407,736,2293,3542,1691,427,4130,5486,1332,239,511,0,0,0,0,0,0
44,228,1840,748,200,1359,688,2190,3425,1587,410,4047,5442,1322,232,497,0,0,0,0,0,0
44,219,1777,697,191,1293,681,2067,3339,1473,376,3891,5369,1284,222,479,0,0,0,0,0,0
44,200,1716,652,180,1228,630,1965,3185,1373,355,3763,5318,1254,198,469,0,0,0,0,0,0
44,181,1635,618,172,1174,574,1857,3077,1244,338,3657,5261,1224,190,459,0,0,0,0,0,0
44,174,1648,615,174,1167,574,1878,3080,1246,343,3663,5250,1219,181,461,0,0,0,0,0,0
44,178,1650,613,176,1180,572,1867,3113,1260,349,3688,5263,1230,184,462,0,0,0,0,0,0
42,179,1637,603,175,1174,593,1857,3090,1223,348,3645,5247,1213,187,454,0,0,0,0,0,0
39,168,1609,597,172,1135,552,1809,3021,1182,337,3610,5236,1203,175,448,0,0,0,0,0,0
37,152,1525,552,161,1037,438,1684,2825,1054,312,3525,5193,1183,167,436,0,0,0,0,0,0
36,150,1490,539,156,1000,383,1624,2735,1013,306,3490,5168,1176,159,432,0,0,0,0,0,0
32,135,1447,501,150,933,327,1556,2634,935,299,3429,5145,1153,148,426,0,0,0,0,0,0
29,125,1399,486,147,869,269,1468,2511,846,279,3367,5116,1129,142,418,0,0,0,0,0,0
25,102,1287,435,133,722,102,1260,2188,681,254,3264,5068,1092,127,403,0,0,0,0,0,0
24,98,1250,415,129,676,55,1196,2093,615,244,3231,5050,1079,120,396,0,0,0,0,0,0
23,98,1249,416,128,675,56,1192,2083,609,243,3232,5048,1077,120,396,0,0,0,0,0,0
24,105,1263,427,130,694,70,1224,2128,648,249,3270,5066,1088,124,401,0,0,0,0,0,0
25,111,1283,439,132,715,84,1259,2176,689,258,3307,5086,1100,128,406,0,0,0,0,0,0
26,119,1300,448,135,732,95,1288,2204,714,262,3333,5096,1107,133,412,0,0,0,0,0,0
27,120,1313,453,134,759,114,1316,2233,743,264,3348,5108,1115,138,411,0,0,0,0,0,0
32,141,1449,513,150,919,317,1542,2589,937,292,3462,5165,1162,152,427,0,0,0,0,0,0
40,178,1637,613,174,1153,563,1866,3045,1253,338,3688,5269,1228,192,458,0,0,0,0,0,0
47,215,1790,703,192,1310,703,2111,3352,1499,377,3904,5373,1287,218,488,0,0,0,0,0,0
46,239,1880,760,205,1381,731,2252,3487,1631,409,4074,5460,1329,231,507,0,0,0,0,0,0
46,234,1876,779,203,1398,724,2261,3491,1661,416,4111,5476,1334,237,503,0,0,0,0,0,0
44,220,1827,739,196,1346,679,2176,3394,1572,397,4016,5438,1308,222,497,0,0,0,0,0,0
42,210,1761,686,188,1294,663,2061,3281,1458,370,3864,5359,1276,205,473,0,0,0,0,0,0
41,187,1699,646,180,1224,614,1948,3177,1326,346,3750,5307,1242,190,461,0,0,0,0,0,0
41,177,1621,599,174,1147,553,1820,3018,1203,333,3639,5248,1208,182,451,0,0,0,0,0,0
40,178,1609,599,175,1153,553,1837,3029,1207,344,3647,5250,1218,186,452,0,0,0,0,0,0
43,183,1625,609,175,1172,570,1862,3054,1211,351,3668,5263,1220,192,455,0,0,0,0,0,0
40,175,1631,598,176,1161,586,1847,3055,1204,347,3652,5245,1216,180,452,0,0,0,0,0,0
38,166,1599,587,174,1123,552,1809,3011,1156,340,3598,5223,1203,175,449,0,0,0,0,0,0
35,151,1531,555,160,1038,430,1701,2818,1058,316,3522,5194,1180,166,435,0,0,0,0,0,0
35,150,1490,539,158,995,388,1643,2742,1019,309,3496,5174,1177,153,430,0,0,0,0,0,0
33,132,1456,522,149,937,339,1557,2630,927,295,3437,5147,1150,146,425,0,0,0,0,0,0
38,129,1393,491,144,868,276,1463,2488,837,278,3370,5122,1133,143,421,0,0,0,0,0,0
27,110,1278,434,132,721,103,1261,2177,661,251,3267,5063,1093,132,403,0,0,0,0,0,0
23,98,1248,414,127,686,54,1198,2092,609,243,3232,5049,1078,120,396,0,0,0,0,0,0
23,99,1248,416,127,677,56,1191,2087,608,242,3232,5048,1077,120,397,0,0,0,0,0,0
24,105,1264,427,128,695,71,1225,2125,646,249,3270,5066,1089,125,401,0,0,0,0,0,0
25,112,1282,438,131,718,87,1260,2162,688,257,3308,5085,1101,131,406,0,0,0,0,0,0
26,114,1302,446,132,734,97,1288,2192,714,263,3333,5097,1108,132,410,0,0,0,0,0,0
27,119,1316,456,136,754,114,1311,2237,745,265,3355,5106,1114,139,411,0,0,0,0,0,0
32,146,1449,512,150,917,317,1549,2589,936,292,3471,5161,1161,151,427,0,0,0,0,0,0
39,181,1648,626,173,1152,567,1886,3048,1242,339,3700,5279,1220,180,460,0,0,0,0,0,0
43,215,1796,719,192,1317,701,2124,3357,1479,381,3910,5384,1290,212,485,0,0,0,0,0,0
47,231,1875,766,203,1380,730,2256,3494,1638,415,4063,5469,1324,234,506,0,0,0,0,0,0
47,231,1900,778,206,1392,730,2259,3505,1672,418,4111,5495,1331,230,508,0,0,0,0,0,0
46,219,1842,744,198,1324,684,2148,3403,1564,405,4023,5435,1303,225,498,0,0,0,0,0,0
43,206,1762,685,188,1265,675,2067,3290,1448,375,3877,5369,1270,205,480,0,0,0,0,0,0
40,190,1698,650,179,1203,618,1947,3149,1334,356,3744,5326,1260,191,468,0,0,0,0,0,0
41,175,1628,607,172,1130,565,1842,3031,1187,336,3635,5255,1217,174,454,0,0,0,0,0,0
41,180,1620,603,170,1138,561,1847,3037,1204,345,3652,5245,1218,178,460,0,0,0,0,0,0
44,179,1632,613,175,1145,573,1875,3063,1220,350,3673,5253,1226,183,464,0,0,0,0,0,0
41,172,1620,610,172,1147,594,1866,3070,1220,341,3642,5243,1222,179,458,0,0,0,0,0,0
42,174,1597,584,167,1127,560,1816,3001,1190,330,3609,5227,1219,166,448,0,0,0,0,0,0
40,160,1531,559,160,1030,440,1699,2831,1080,314,3532,5188,1188,167,437,0,0,0,0,0,0
34,146,1498,532,158,986,385,1652,2744,1038,303,3492,5168,1173,163,431,0,0,0,0,0,0
32,134,1452,507,153,934,333,1555,2642,963,294,3431,5141,1156,155,422,0,0,0,0,0,0
30,127,1393,485,144,875,265,1460,2495,853,284,3370,5119,1131,140,416,0,0,0,0,0,0
24,110,1281,430,132,723,102,1259,2189,663,252,3271,5068,1099,125,401,0,0,0,0,0,0
23,97,1248,414,127,673,51,1202,2099,608,243,3233,5053,1082,121,396,0,0,0,0,0,0
23,98,1250,416,127,673,51,1196,2090,606,242,3232,5049,1081,119,396,0,0,0,0,0,0
24,106,1264,428,128,696,68,1223,2126,646,249,3268,5066,1092,124,401,0,0,0,0,0,0
25,112,1285,439,131,719,84,1257,2165,683,257,3306,5086,1100,131,406,0,0,0,0,0,0
26,114,1300,445,133,732,94,1279,2197,714,263,3337,5097,1108,132,411,0,0,0,0,0,0
27,124,1312,454,136,751,114,1321,2238,742,269,3349,5107,1115,136,414,0,0,0,0,0,0
33,140,1439,514,150,921,324,1533,2588,928,295,3461,5162,1149,158,429,0,0,0,0,0,0
39,179,1650,618,172,1163,569,1874,3058,1251,337,3687,5262,1222,183,455,0,0,0,0,0,0
44,211,1811,707,191,1316,698,2106,3353,1498,373,3903,5377,1290,220,482,0,0,0,0,0,0
48,231,1884,761,204,1385,728,2231,3497,1662,409,4061,5465,1323,238,500,0,0,0,0,0,0
46,235,1893,768,202,1384,729,2255,3488,1651,417,4120,5474,1326,240,508,0,0,0,0,0,0
47,227,1838,741,197,1339,695,2173,3376,1559,400,4007,5431,1303,228,495,0,0,0,0,0,0
45,208,1774,695,189,1277,665,2054,3297,1432,367,3860,5363,1275,204,483,0,0,0,0,0,0
40,191,1699,650,181,1213,612,1936,3188,1324,353,3758,5310,1249,189,475,0,0,0,0,0,0
39,179,1617,600,174,1141,560,1840,3044,1200,339,3640,5251,1222,176,457,0,0,0,0,0,0
41,180,1621,597,175,1149,562,1830,3037,1199,346,3636,5252,1214,177,462,0,0,0,0,0,0
42,177,1635,608,170,1160,572,1853,3061,1231,345,3670,5257,1221,179,465,0,0,0,0,0,0
42,170,1637,598,171,1172,596,1844,3080,1212,344,3646,5246,1218,182,457,0,0,0,0,0,0
40,172,1598,583,170,1110,554,1810,3004,1163,338,3599,5224,1202,178,450,0,0,0,0,0,0
35,153,1530,548,159,1021,435,1681,2822,1071,312,3541,5187,1184,167,440,0,0,0,0,0,0
33,147,1490,539,156,983,380,1647,2737,1018,306,3502,5176,1175,160,438,0,0,0,0,0,0
32,130,1446,520,151,951,322,1561,2604,924,290,3445,5153,1155,156,434,0,0,0,0,0,0
29,127,1403,492,146,879,268,1465,2490,858,278,3377,5117,1123,142,420,0,0,0,0,0,0
24,102,1288,434,130,727,101,1271,2191,667,251,3268,5067,1088,122,401,0,0,0,0,0,0
23,96,1245,421,127,680,51,1198,2100,619,244,3233,5050,1080,120,397,0,0,0,0,0,0
23,99,1245,421,127,676,52,1190,2085,609,242,3232,5049,1080,118,396,0,0,0,0,0,0
24,106,1261,427,128,695,69,1223,2122,648,249,3268,5066,1091,125,401,0,0,0,0,0,0
25,111,1283,439,131,717,84,1259,2164,689,257,3306,5086,1103,132,406,0,0,0,0,0,0
26,116,1304,448,133,734,93,1287,2191,717,263,3333,5099,1109,133,411,0,0,0,0,0,0
29,120,1317,459,136,761,111,1313,2229,738,268,3349,5108,1112,138,413,0,0,0,0,0,0
33,140,1452,517,153,924,314,1549,2576,937,295,3464,5171,1154,152,427,0,0,0,0,0,0
41,179,1640,619,174,1158,560,1863,3050,1230,339,3695,5274,1232,182,453,0,0,0,0,0,0
45,212,1795,704,191,1310,702,2115,3341,1482,375,3893,5388,1277,202,484,0,0,0,0,0,0
48,230,1879,755,203,1377,733,2235,3490,1637,411,4068,5460,1319,226,500,0,0,0,0,0,0
49,232,1898,769,206,1385,725,2255,3495,1689,420,4111,5483,1337,239,512,0,0,0,0,0,0
44,222,1830,735,201,1339,681,2171,3378,1560,406,4012,5433,1309,223,501,0,0,0,0,0,0
43,207,1772,688,195,1295,669,2054,3296,1452,372,3867,5364,1273,208,476,0,0,0,0,0,0
44,192,1694,642,180,1214,613,1954,3153,1337,354,3751,5309,1251,195,466,0,0,0,0,0,0
44,180,1621,600,174,1152,568,1837,3036,1206,340,3653,5249,1211,171,452,0,0,0,0,0,0
44,179,1613,601,171,1139,555,1838,3035,1187,343,3643,5253,1213,177,455,0,0,0,0,0,0
45,182,1623,602,171,1158,569,1854,3066,1223,352,3663,5254,1225,184,460,0,0,0,0,0,0
46,176,1615,604,174,1164,592,1851,3067,1205,338,3648,5244,1221,173,456,0,0,0,0,0,0
43,169,1595,588,166,1129,557,1823,3001,1154,330,3600,5222,1214,175,448,0,0,0,0,0,0
38,154,1528,556,159,1023,433,1693,2819,1055,318,3523,5190,1183,162,436,0,0,0,0,0,0
36,148,1491,543,160,1003,382,1650,2726,1020,308,3489,5174,1172,163,432,0,0,0,0,0,0
35,143,1452,512,158,944,324,1561,2617,946,287,3447,5148,1148,157,424,0,0,0,0,0,0
29,126,1412,485,151,874,281,1472,2477,847,276,3383,5118,1127,145,419,0,0,0,0,0,0
24,104,1294,430,132,727,107,1261,2182,681,250,3269,5065,1090,125,401,0,0,0,0,0,0
23,100,1250,414,127,677,52,1197,2097,619,245,3236,5048,1079,119,397,0,0,0,0,0,0
23,99,1245,417,127,673,54,1192,2087,609,242,3234,5048,1078,118,397,0,0,0,0,0,0
24,105,1262,427,128,696,69,1225,2122,647,249,3271,5070,1090,123,401,0,0,0,0,0,0
25,111,1282,439,131,717,86,1260,2167,685,257,3308,5086,1101,129,406,0,0,0,0,0,0
26,115,1301,448,132,739,96,1287,2196,712,263,3331,5097,1112,132,410,0,0,0,0,0,0
27,118,1316,455,134,760,107,1320,2249,733,269,3349,5106,1117,141,413,0,0,0,0,0,0
34,143,1452,514,151,938,316,1536,2608,929,298,3470,5164,1155,155,427,0,0,0,0,0,0
41,182,1661,615,176,1163,572,1873,3065,1251,343,3678,5272,1227,183,460,0,0,0,0,0,0
45,213,1797,711,193,1316,688,2108,3377,1479,378,3899,5385,1286,222,487,0,0,0,0,0,0
48,231,1883,769,202,1390,728,2231,3502,1625,404,4066,5457,1328,240,498,0,0,0,0,0,0
48,244,1892,773,203,1401,731,2259,3503,1670,417,4106,5475,1334,241,507,0,0,0,0,0,0
46,233,1838,739,198,1337,679,2178,3371,1581,399,4015,5432,1305,227,501,0,0,0,0,0,0
42,213,1763,687,193,1276,666,2068,3284,1445,368,3866,5359,1273,204,479,0,0,0,0,0,0
41,197,1697,641,183,1211,616,1972,3181,1314,351,3757,5309,1243,193,467,0,0,0,0,0,0
39,177,1615,601,174,1151,563,1847,3036,1189,345,3664,5251,1217,178,456,0,0,0,0,0,0
42,178,1625,605,173,1148,556,1810,3031,1197,342,3659,5252,1224,183,460,0,0,0,0,0,0
41,184,1637,603,174,1164,571,1855,3063,1236,351,3681,5254,1224,184,462,0,0,0,0,0,0
40,176,1648,599,171,1161,596,1851,3088,1229,339,3645,5240,1214,181,451,0,0,0,0,0,0
43,170,1611,585,171,1124,560,1828,3017,1166,336,3615,5220,1210,175,450,0,0,0,0,0,0
36,150,1527,553,163,1033,433,1712,2814,1047,311,3525,5191,1189,158,446,0,0,0,0,0,0
37,146,1498,538,155,1004,393,1633,2739,1014,301,3490,5174,1181,162,437,0,0,0,0,0,0
34,141,1440,512,147,935,329,1553,2632,945,289,3438,5144,1155,156,425,0,0,0,0,0,0
30,124,1388,487,145,879,265,1461,2504,845,278,3377,5114,1131,140,415,0,0,0,0,0,0
24,104,1292,432,132,729,100,1268,2195,675,256,3271,5067,1092,126,404,0,0,0,0,0,0
23,96,1254,416,127,680,53,1198,2100,613,243,3232,5049,1080,121,401,0,0,0,0,0,0
23,98,1246,414,128,676,53,1193,2091,607,242,3231,5048,1081,118,402,0,0,0,0,0,0
24,105,1261,428,128,695,68,1228,2123,647,250,3270,5066,1089,123,402,0,0,0,0,0,0
25,111,1283,439,131,716,84,1261,2163,684,258,3310,5085,1100,128,406,0,0,0,0,0,0
26,114,1297,447,132,732,92,1280,2191,707,263,3334,5097,1108,131,410,0,0,0,0,0,0
27,117,1307,450,134,741,107,1297,2213,723,265,3344,5103,1110,133,411,0,0,0,0,0,0
32,140,1435,505,150,912,309,1509,2556,915,292,3451,5154,1147,148,424,0,0,0,0,0,0
39,182,1640,612,174,1154,556,1847,3043,1234,340,3677,5267,1223,181,454,0,0,0,0,0,0
44,210,1801,711,195,1330,688,2122,3369,1509,383,3911,5383,1282,219,487,0,0,0,0,0,0
48,243,1891,772,206,1384,743,2251,3513,1684,423,4085,5463,1327,236,515,0,0,0,0,0,0
48,249,1906,781,210,1405,732,2282,3519,1712,424,4145,5492,1335,241,512,0,0,0,0,0,0
47,229,1856,739,201,1356,694,2169,3407,1604,401,4058,5437,1304,237,494,0,0,0,0,0,0
45,208,1779,696,190,1305,679,2092,3349,1502,368,3901,5370,1288,216,480,0,0,0,0,0,0
46,196,1718,657,183,1233,615,1975,3230,1351,348,3773,5317,1250,199,466,0,0,0,0,0,0
45,179,1639,616,174,1162,568,1873,3088,1243,338,3667,5253,1218,189,454,0,0,0,0,0,0
41,177,1627,607,171,1156,569,1880,3075,1228,343,3672,5253,1221,188,462,0,0,0,0,0,0
42,176,1649,610,172,1167,574,1878,3087,1248,353,3683,5255,1233,185,461,0,0,0,0,0,0
41,177,1641,600,174,1167,592,1863,3089,1226,343,3637,5242,1220,178,459,0,0,0,0,0,0
38,170,1607,590,171,1132,559,1830,3006,1161,328,3599,5231,1216,173,451,0,0,0,0,0,0
35,155,1523,549,160,1055,431,1678,2807,1088,312,3541,5192,1184,161,437,0,0,0,0,0,0
35,146,1495,536,155,995,396,1620,2744,1046,302,3502,5173,1167,154,434,0,0,0,0,0,0
34,132,1437,510,151,931,326,1561,2621,951,292,3441,5144,1154,143,424,0,0,0,0,0,0
29,121,1388,485,144,861,273,1478,2488,852,280,3368,5117,1134,136,419,0,0,0,0,0,0
24,103,1283,434,134,726,104,1268,2189,674,252,3265,5070,1095,125,402,0,0,0,0,0,0
23,96,1247,414,127,679,52,1201,2101,610,242,3236,5050,1083,118,398,0,0,0,0,0,0
23,98,1246,415,127,678,52,1200,2094,607,242,3239,5048,1083,118,396,0,0,0,0,0,0
24,106,1261,427,128,696,68,1233,2122,644,249,3270,5066,1088,123,401,0,0,0,0,0,0
25,112,1282,439,131,717,84,1260,2164,687,257,3306,5085,1101,129,406,0,0,0,0,0,0
26,115,1297,445,132,730,92,1281,2190,711,262,3329,5098,1107,131,410,0,0,0,0,0,0
27,119,1305,451,135,743,107,1296,2223,726,264,3340,5104,1109,133,413,0,0,0,0,0,0
32,142,1432,508,153,915,308,1523,2560,913,291,3449,5156,1151,147,428,0,0,0,0,0,0
39,183,1640,604,175,1162,561,1855,3026,1211,338,3675,5269,1220,179,452,0,0,0,0,0,0
44,216,1808,703,193,1313,701,2131,3376,1507,384,3913,5380,1289,214,481,0,0,0,0,0,0
49,243,1903,765,209,1387,731,2281,3514,1683,412,4077,5467,1331,247,505,0,0,0,0,0,0
50,235,1907,783,207,1415,727,2280,3525,1679,419,4122,5486,1340,240,518,0,0,0,0,0,0
46,226,1847,744,203,1352,686,2198,3438,1585,400,4031,5449,1316,227,512,0,0,0,0,0,0
43,219,1782,700,195,1301,674,2096,3360,1473,376,3896,5385,1279,205,487,0,0,0,0,0,0
50,194,1708,653,183,1237,616,1977,3213,1364,349,3765,5314,1258,200,465,0,0,0,0,0,0
54,183,1643,602,174,1157,569,1876,3073,1245,347,3678,5257,1230,198,455,0,0,0,0,0,0
43,186,1641,614,175,1154,571,1851,3125,1226,346,3672,5260,1226,190,461,0,0,0,0,0,0
45,182,1640,611,174,1168,584,1886,3112,1260,355,3687,5265,1231,184,469,0,0,0,0,0,0
44,177,1644,613,172,1159,598,1864,3093,1218,342,3640,5255,1224,188,458,0,0,0,0,0,0
39,165,1607,590,170,1136,558,1835,3035,1178,334,3609,5231,1209,166,450,0,0,0,0,0,0
36,152,1535,555,165,1020,434,1695,2839,1063,314,3534,5195,1182,159,435,0,0,0,0,0,0
34,146,1499,540,157,979,384,1635,2758,1029,305,3501,5179,1166,164,432,0,0,0,0,0,0
31,133,1444,519,152,927,332,1552,2624,940,291,3451,5147,1158,153,425,0,0,0,0,0,0
29,124,1389,490,143,866,267,1459,2489,848,281,3378,5120,1128,142,415,0,0,0,0,0,0
24,104,1282,435,131,727,102,1257,2202,670,257,3272,5062,1088,124,403,0,0,0,0,0,0
23,97,1252,416,128,681,51,1192,2091,607,247,3235,5049,1078,118,399,0,0,0,0,0,0
23,98,1250,419,127,673,51,1193,2088,607,244,3230,5047,1079,118,398,0,0,0,0,0,0
24,105,1262,428,128,694,68,1226,2121,647,249,3267,5067,1090,123,402,0,0,0,0,0,0
25,111,1285,439,131,716,85,1264,2166,691,258,3307,5087,1103,130,408,0,0,0,0,0,0
26,116,1302,450,132,732,94,1286,2192,716,263,3330,5100,1111,133,411,0,0,0,0,0,0
28,121,1311,456,134,749,110,1321,2237,735,266,3349,5106,1114,136,413,0,0,0,0,0,0
33,149,1443,521,150,925,316,1553,2595,918,295,3463,5164,1155,152,430,0,0,0,0,0,0
41,186,1644,618,174,1158,563,1873,3056,1243,340,3690,5265,1228,180,456,0,0,0,0,0,0
44,215,1808,703,197,1310,698,2096,3358,1475,376,3900,5377,1287,212,491,0,0,0,0,0,0
47,237,1872,768,208,1402,731,2237,3503,1631,404,4059,5462,1333,231,506,0,0,0,0,0,0
46,238,1898,778,208,1393,719,2253,3504,1673,424,4117,5480,1326,236,505,0,0,0,0,0,0
46,224,1823,741,198,1339,687,2169,3396,1559,406,4029,5434,1306,219,495,0,0,0,0,0,0
42,213,1765,685,189,1276,671,2066,3284,1451,379,3875,5359,1283,208,479,0,0,0,0,0,0
40,195,1698,643,183,1212,609,1959,3153,1333,351,3755,5302,1263,189,465,0,0,0,0,0,0
40,175,1622,605,181,1151,563,1840,3035,1200,340,3641,5247,1212,171,455,0,0,0,0,0,0
41,181,1622,609,178,1146,566,1835,3027,1198,345,3644,5242,1212,173,455,0,0,0,0,0,0
43,174,1635,620,173,1162,572,1855,3058,1227,349,3673,5252,1224,178,464,0,0,0,0,0,0
46,172,1632,602,170,1166,592,1865,3063,1216,344,3644,5242,1207,170,456,0,0,0,0,0,0
40,169,1591,586,166,1143,559,1816,3005,1163,338,3604,5228,1195,167,448,0,0,0,0,0,0
36,151,1521,554,158,1021,433,1690,2837,1062,318,3533,5189,1187,170,436,0,0,0,0,0,0
34,140,1489,536,155,1004,392,1635,2742,1010,307,3505,5173,1175,164,435,0,0,0,0,0,0
31,136,1447,511,150,938,338,1552,2627,941,298,3442,5143,1161,161,427,0,0,0,0,0,0
29,123,1393,490,144,866,272,1461,2496,840,279,3382,5119,1128,141,415,0,0,0,0,0,0
24,102,1283,433,131,730,102,1274,2194,672,251,3266,5065,1088,127,401,0,0,0,0,0,0
23,96,1250,416,127,683,52,1197,2103,622,242,3232,5050,1082,122,399,0,0,0,0,0,0
23,98,1249,415,127,675,51,1191,2091,607,243,3235,5047,1082,120,398,0,0,0,0,0,0
24,105,1261,427,128,696,68,1224,2122,648,250,3268,5066,1091,124,402,0,0,0,0,0,0
25,111,1281,438,131,718,84,1259,2162,685,257,3306,5085,1100,128,406,0,0,0,0,0,0
26,115,1299,446,133,734,94,1281,2200,717,264,3333,5099,1108,134,411,0,0,0,0,0,0
27,121,1318,458,136,759,112,1312,2226,743,265,3353,5108,1113,136,414,0,0,0,0,0,0
32,141,1453,520,149,920,315,1545,2590,940,296,3471,5159,1155,152,429,0,0,0,0,0,0
41,180,1656,616,175,1161,554,1875,3065,1241,339,3685,5270,1218,186,458,0,0,0,0,0,0
43,212,1808,697,196,1333,691,2112,3373,1478,379,3896,5383,1286,214,484,0,0,0,0,0,0
46,232,1878,758,208,1383,729,2234,3490,1640,408,4059,5467,1334,233,512,0,0,0,0,0,0
48,235,1888,773,209,1400,729,2262,3493,1667,419,4116,5489,1338,241,508,0,0,0,0,0,0
44,221,1830,732,202,1327,690,2157,3371,1556,400,4016,5427,1304,227,496,0,0,0,0,0,0
43,204,1764,694,190,1278,670,2059,3293,1449,368,3859,5364,1268,207,480,0,0,0,0,0,0
44,192,1697,654,183,1206,616,1972,3181,1345,349,3752,5316,1247,188,463,0,0,0,0,0,0
43,177,1626,602,173,1139,556,1853,3052,1197,337,3642,5253,1210,177,452,0,0,0,0,0,0
42,180,1618,598,170,1140,560,1836,3040,1177,344,3643,5243,1216,174,458,0,0,0,0,0,0
43,180,1631,612,173,1162,582,1856,3068,1214,354,3666,5257,1229,179,463,0,0,0,0,0,0
41,177,1623,608,171,1169,595,1861,3060,1204,343,3633,5243,1218,170,454,0,0,0,0,0,0
40,171,1599,584,171,1127,557,1803,3015,1162,332,3615,5224,1210,167,449,0,0,0,0,0,0
36,151,1531,554,160,1018,437,1691,2813,1075,311,3530,5201,1184,171,438,0,0,0,0,0,0
36,145,1500,530,155,981,385,1639,2717,1002,304,3498,5179,1167,161,439,0,0,0,0,0,0
33,134,1449,512,155,939,328,1554,2607,923,291,3434,5155,1152,155,429,0,0,0,0,0,0
31,128,1400,490,143,876,274,1463,2503,836,276,3378,5120,1133,143,420,0,0,0,0,0,0
26,107,1286,433,131,724,105,1263,2210,667,250,3263,5069,1093,124,403,0,0,0,0,0,0
24,101,1247,417,127,678,51,1201,2101,609,246,3233,5052,1079,120,396,0,0,0,0,0,0
23,99,1245,416,127,675,51,1203,2087,611,243,3233,5049,1078,120,397,0,0,0,0,0,0
24,105,1263,426,128,697,68,1225,2120,651,249,3273,5069,1089,125,401,0,0,0,0,0,0
25,112,1282,438,131,716,85,1258,2165,689,257,3307,5087,1104,128,406,0,0,0,0,0,0
26,116,1300,446,132,733,95,1280,2191,708,262,3334,5102,1110,134,410,0,0,0,0,0,0
27,119,1319,453,136,751,113,1311,2229,743,267,3352,5106,1116,140,413,0,0,0,0,0,0
32,145,1449,515,156,915,319,1550,2586,933,293,3464,5160,1170,149,426,0,0,0,0,0,0
43,181,1643,615,177,1162,560,1855,3044,1237,343,3688,5277,1228,182,457,0,0,0,0,0,0
47,211,1801,697,196,1325,700,2108,3368,1493,380,3909,5380,1284,212,487,0,0,0,0,0,0
47,231,1889,759,208,1399,740,2240,3487,1630,415,4086,5455,1328,231,503,0,0,0,0,0,0
48,237,1894,772,201,1392,734,2277,3501,1665,420,4111,5479,1334,236,506,0,0,0,0,0,0
48,233,1837,739,196,1336,684,2145,3393,1575,397,4021,5438,1303,224,493,0,0,0,0,0,0
45,212,1758,690,187,1280,670,2049,3277,1455,366,3872,5358,1274,204,480,0,0,0,0,0,0
42,197,1685,643,179,1226,619,1962,3156,1332,348,3761,5306,1243,188,465,0,0,0,0,0,0
43,182,1614,598,174,1154,561,1825,3032,1209,337,3647,5248,1214,172,456,0,0,0,0,0,0
42,179,1616,594,177,1153,564,1829,3016,1200,342,3646,5251,1212,175,457,0,0,0,0,0,0
43,178,1624,606,175,1158,582,1860,3055,1229,348,3662,5265,1219,176,462,0,0,0,0,0,0
42,176,1618,598,172,1149,595,1856,3051,1207,339,3640,5244,1214,173,456,0,0,0,0,0,0
39,175,1599,585,172,1130,562,1816,2996,1167,327,3607,5228,1213,167,451,0,0,0,0,0,0
34,165,1538,547,159,1036,432,1708,2840,1051,309,3549,5198,1180,163,437,0,0,0,0,0,0
33,144,1501,542,156,1010,384,1659,2754,1012,308,3510,5185,1172,168,431,0,0,0,0,0,0
32,135,1444,509,155,944,331,1577,2642,930,298,3458,5138,1163,152,426,0,0,0,0,0,0
29,124,1396,489,146,887,271,1477,2504,850,278,3374,5119,1134,139,418,0,0,0,0,0,0
24,104,1283,436,132,727,106,1264,2190,669,252,3268,5070,1092,121,402,0,0,0,0,0,0
23,101,1251,415,127,678,54,1201,2090,609,244,3235,5048,1083,118,398,0,0,0,0,0,0
23,98,1250,416,129,675,51,1196,2091,610,242,3237,5048,1081,120,398,0,0,0,0,0,0
24,105,1261,428,128,695,70,1227,2125,648,249,3270,5066,1091,125,403,0,0,0,0,0,0
25,111,1282,438,131,716,84,1261,2168,688,258,3306,5086,1101,129,407,0,0,0,0,0,0
27,115,1298,449,132,733,93,1283,2200,720,263,3337,5099,1107,134,411,0,0,0,0,0,0
27,123,1319,458,134,756,108,1316,2236,745,265,3350,5106,1111,142,414,0,0,0,0,0,0
33,146,1448,518,153,920,317,1539,2607,927,298,3471,5167,1153,155,427,0,0,0,0,0,0
40,181,1642,608,174,1149,565,1866,3086,1227,344,3702,5267,1228,181,455,0,0,0,0,0,0
48,217,1789,703,193,1328,695,2103,3357,1491,378,3897,5376,1288,214,481,0,0,0,0,0,0
47,232,1876,768,201,1386,728,2231,3470,1642,401,4061,5457,1323,232,498,0,0,0,0,0,0
46,232,1887,785,206,1399,728,2249,3472,1653,416,4128,5474,1330,241,510,0,0,0,0,0,0
47,226,1837,738,198,1327,685,2154,3364,1564,400,4017,5437,1303,226,494,0,0,0,0,0,0
46,204,1773,688,188,1267,669,2062,3293,1446,369,3864,5364,1275,215,478,0,0,0,0,0,0
41,192,1705,646,181,1215,620,1953,3177,1339,347,3752,5308,1240,196,465,0,0,0,0,0,0
