Time (seconds),Speed (mph),Grade (rise/run),Key On/Off (1/0),Engine Speed (rpm),Engine Torque (Nm),Engine Power (kW),Speed (m/s),Acceleration (m/s2),P_W (kW),eta_RB,P_T (kW),EC_cum (kWh),ER_cum (kWh),SOC,break_length,charging_break (bool),SOC_wBreakCharging,charging_power_existing_breaks (kW),charging_power_depletion_breaks (kW),charging_power_after_cycle (kW),charging_power_total (kW)
3995,65.62,0.0102,1.0,1477.0,1326.24,205.13,29.529000000000003,0.18000000000000327,76.56833428392562,0.0,90.25559531316749,20.27886369811583,-0.2480413866807323,0.6479488512237292,0.0,0.0,0.6506237483430701,0.0,0.0,0.0,0.0
3996,65.92,0.01,1.0,1486.38,1326.24,206.43,29.664,0.134999999999998,72.09600954643658,0.0,84.98380331989932,20.30247031014914,-0.2480413866807323,0.6477739874308899,0.0,0.0,0.6504488845502308,0.0,0.0,0.0,0.0
3997,65.72,0.0098,1.0,1474.0,294.72,45.49,29.574,-0.08999999999999986,46.80116910118727,0.08677432947392892,55.16728838473187,20.317794556922678,-0.2480413866807323,0.6476604744918266,0.0,0.0,0.6503353716111675,0.0,0.0,0.0,0.0
3998,65.36,0.0092,1.0,1470.38,614.0,94.54,29.412,-0.1620000000000026,37.66512192824385,0.25716826225937833,44.39809268373178,20.330127360445932,-0.2480413866807323,0.6475691203916544,0.0,0.0,0.6502440175109953,0.0,0.0,0.0,0.0
3999,65.24,0.0088,1.0,1471.25,908.72,140.01,29.357999999999997,-0.054000000000002046,48.777600924641,0.017007955495371322,57.49702472404198,20.34609875620261,-0.2480413866807323,0.6474508137564197,0.0,0.0,0.6501257108757605,0.0,0.0,0.0,0.0
4000,64.91,0.008,1.0,1462.12,884.16,135.38,29.2095,-0.14849999999999852,37.1022132129102,0.22730069704882797,43.734559100501215,20.35824724484164,-0.2480413866807323,0.6473608249516862,0.0,0.0,0.6500357220710271,0.0,0.0,0.0,0.0
4001,64.94,0.007,1.0,1462.25,1080.64,165.47,29.223,0.013500000000000512,53.61991970787423,0.0,63.20495044247568,20.375804175520106,-0.2480413866807323,0.6472307736133271,0.0,0.0,0.649905670732668,0.0,0.0,0.0,0.0
4002,64.79,0.0062,1.0,1463.5,1228.0,188.2,29.155500000000004,-0.06749999999999545,43.742280833883285,0.03841684440232436,51.561597022317784,20.39012684135964,-0.2480413866807323,0.6471246797922936,0.0,0.0,0.6497995769116345,0.0,0.0,0.0,0.0
4003,64.72,0.0061,1.0,1456.5,1449.04,221.01,29.124,-0.031500000000004746,47.395662738054746,0.0009264717682267676,55.86805297112602,20.40564574496273,-0.2480413866807323,0.6470097249507892,0.0,0.0,0.6496846220701301,0.0,0.0,0.0,0.0
4004,64.76,0.0056,1.0,1456.5,1424.48,217.27,29.142000000000003,0.018000000000004235,52.280413848081665,0.0,61.625996166772765,20.422764077231275,-0.2480413866807323,0.6468829224895407,0.0,0.0,0.6495578196088816,0.0,0.0,0.0,0.0
4005,64.62,0.0055,1.0,1454.0,1375.36,209.42,29.079000000000004,-0.06299999999999883,43.189465372109794,0.03043799875526762,50.909960950209,20.43690573305078,-0.2480413866807323,0.6467781694834703,0.0,0.0,0.6494530666028112,0.0,0.0,0.0,0.0
4006,64.43,0.0051,1.0,1451.25,1449.04,220.22,28.993500000000004,-0.08549999999999969,40.022016809477996,0.07629869722578313,47.17630318792716,20.45001026171409,-0.2480413866807323,0.6466810989007792,0.0,0.0,0.6493559960201201,0.0,0.0,0.0,0.0
4007,64.33,0.0047,1.0,1451.25,1940.24,294.87,28.9485,-0.04500000000000526,43.7736034127281,0.00752978425565433,51.59851878673673,20.464343183599293,-0.2480413866807323,0.6465749291090369,0.0,0.0,0.6492498262283778,0.0,0.0,0.0,0.0
4008,64.1,0.0043,1.0,1440.12,1350.8,203.71,28.845,-0.10350000000000037,36.705717854132764,0.11936086868046121,43.267186720260234,20.476361846577145,-0.2480413866807323,0.6464859019758676,0.0,0.0,0.6491607990952085,0.0,0.0,0.0,0.0
4009,64.01,0.0044,1.0,1437.75,1203.44,181.19,28.804500000000004,-0.04049999999999443,43.38265400147113,0.00437390635932545,51.13768374075693,20.490566758727354,-0.2480413866807323,0.6463806804043846,0.0,0.0,0.6490555775237254,0.0,0.0,0.0,0.0
4010,63.68,0.0039,1.0,1436.38,1375.36,206.88,28.656,-0.14850000000000563,30.83309072943629,0.22730069704884406,36.34477601159462,20.500662529841687,-0.2480413866807323,0.6463058969146488,0.0,0.0,0.6489807940339897,0.0,0.0,0.0,0.0
4011,63.55,0.0039,1.0,1427.0,1743.76,260.58,28.5975,-0.058499999999998664,40.1642533447936,0.023267825310323544,47.34396575092074,20.513813631439163,-0.2480413866807323,0.64620848134726,0.0,0.0,0.6488833784666009,0.0,0.0,0.0,0.0
4012,63.7,0.0039,1.0,1437.62,1940.24,292.1,28.665000000000003,0.06750000000000256,53.78932941141957,0.0,63.40464361574772,20.53142603244354,-0.2480413866807323,0.646078019117598,0.0,0.0,0.6487529162369389,0.0,0.0,0.0,0.0
4013,63.89,0.0033,1.0,1444.75,1670.08,252.67,28.750500000000002,0.08549999999999969,55.43957995750595,0.0,65.34989091472383,20.549578779919855,-0.2480413866807323,0.6459435543214772,0.0,0.0,0.6486184514408181,0.0,0.0,0.0,0.0
4014,64.14,0.0025,1.0,1449.5,1645.52,249.78,28.863,0.11249999999999716,57.96867000713802,0.0,68.33107798330646,20.568559634915218,-0.2480413866807323,0.6458029553955856,0.0,0.0,0.6484778525149265,0.0,0.0,0.0,0.0
4015,64.42,0.0018,1.0,1452.12,1252.56,190.47,28.989,0.12600000000000122,59.23333353892172,0.0,69.82181120872485,20.587954582473195,-0.2480413866807323,0.6456592891173784,0.0,0.0,0.6483341862367192,0.0,0.0,0.0,0.0
4016,64.5,0.0011,1.0,1453.75,1129.76,171.99,29.025000000000002,0.036000000000001364,48.982736677310555,0.0,57.73883029093012,20.603993146442896,-0.2480413866807323,0.645540484939825,0.0,0.0,0.6482153820591658,0.0,0.0,0.0,0.0
4017,64.4,0.0004,1.0,1451.38,196.48,29.86,28.980000000000004,-0.04499999999999815,39.37147040149187,0.007529784255648511,46.40946590616123,20.616884664750167,-0.2480413866807323,0.645444992211623,0.0,0.0,0.6481198893309639,0.0,0.0,0.0,0.0
4018,64.1,-0.0001,1.0,1450.12,73.68,11.19,28.845,-0.13500000000000512,28.733045290233044,0.19600215407575894,33.86932903899694,20.62629281170544,-0.2480413866807323,0.6453753022341766,0.0,0.0,0.6480501993535175,0.0,0.0,0.0,0.0
4019,64.0,-0.0008,1.0,1439.75,294.72,44.44,28.8,-0.04499999999999815,37.447666278788105,0.007529784255648511,44.14176493049816,20.638554413075024,-0.2480413866807323,0.6452844755573648,0.0,0.0,0.6479593726767057,0.0,0.0,0.0,0.0
4020,64.03,-0.0009,1.0,1442.62,687.68,103.89,28.8135,0.013500000000000512,43.63353089412543,0.0,51.433407077415495,20.652841470596528,-0.2480413866807323,0.6451786455016499,0.0,0.0,0.6478535426209908,0.0,0.0,0.0,0.0
4021,64.32,-0.0001,1.0,1449.5,466.64,70.83,28.944,0.13049999999999784,57.51992024575907,0.0,67.80211026788363,20.671675390115386,-0.2480413866807323,0.6450391349866955,0.0,0.0,0.6477140321060364,0.0,0.0,0.0,0.0
4022,64.55,0.0004,1.0,1453.38,515.76,78.5,29.0475,0.10350000000000037,55.59601430885746,0.0,65.53428927784225,20.68987935935923,-0.2480413866807323,0.6449042907700744,0.0,0.0,0.6475791878894153,0.0,0.0,0.0,0.0
4023,64.4,0.0005,1.0,1467.5,196.48,30.19,28.980000000000004,-0.06749999999999545,37.06237208870445,0.03841684440232436,43.68759602605582,20.702014802699804,-0.2480413866807323,0.6448143985971813,0.0,0.0,0.6474892957165221,0.0,0.0,0.0,0.0
4024,64.71,0.0005,1.0,1454.5,515.76,78.56,29.1195,0.13949999999999463,59.893819636471875,0.0,70.60036498670583,20.721626015196108,-0.2480413866807323,0.6446691303564679,0.0,0.0,0.6473440274758088,0.0,0.0,0.0,0.0
4025,64.95,0.0005,1.0,1465.88,614.0,94.25,29.227500000000003,0.10800000000000409,56.96790285646945,0.0,67.15141493071192,20.7402791860102,-0.2480413866807323,0.6445309587208079,0.0,0.0,0.6472058558401488,0.0,0.0,0.0,0.0
4026,65.09,0.0006,1.0,1453.0,0.0,0.0,29.2905,0.06299999999999883,52.46960218693821,0.0,61.849003579817555,20.757459464782368,-0.2480413866807323,0.6444036973965697,0.0,0.0,0.6470785945159105,0.0,0.0,0.0,0.0
4027,64.93,0.0008,1.0,1474.0,73.68,11.37,29.218500000000002,-0.07199999999999918,37.7733093690023,0.047096548751687756,44.52561957800708,20.769827692442927,-0.2480413866807323,0.6443120808953804,0.0,0.0,0.6469869780147213,0.0,0.0,0.0,0.0
4028,64.77,0.0009,1.0,1464.88,49.12,7.54,29.1465,-0.07200000000000273,37.61257759636266,0.04709654875169485,44.33615559186971,20.782143291218446,-0.2480413866807323,0.6442208542377839,0.0,0.0,0.6468957513571247,0.0,0.0,0.0,0.0
4029,64.84,0.0009,1.0,1459.62,319.28,48.8,29.178,0.031500000000001194,48.91093496924865,0.0,57.65419339806525,20.79815834494013,-0.2480413866807323,0.6441022242102159,0.0,0.0,0.6467771213295568,0.0,0.0,0.0,0.0
4030,65.19,0.0013,1.0,1467.25,785.92,120.76,29.3355,0.15749999999999886,63.670003577003605,0.0,75.05157491248143,20.81900600463804,-0.2480413866807323,0.6439477971013424,0.0,0.0,0.6466226942206833,0.0,0.0,0.0,0.0
4031,65.38,0.0016,1.0,1470.25,245.6,37.81,29.421,0.08549999999999969,56.541957431808335,0.0,66.64932802712129,20.837519706867795,-0.2480413866807323,0.6438106585663073,0.0,0.0,0.6464855556856481,0.0,0.0,0.0,0.0
4032,65.2,0.0022,1.0,1468.0,-98.24,0.0,29.340000000000003,-0.08099999999999596,38.73977515073668,0.06613551511349657,45.66484959124971,20.850204387309812,-0.2480413866807323,0.6437166979704405,0.0,0.0,0.6463915950897814,0.0,0.0,0.0,0.0
4033,65.39,0.0026,1.0,1445.75,122.8,18.59,29.4255,0.08549999999999613,57.63007364660759,0.0,67.93195455485072,20.869074374686157,-0.2480413866807323,0.6435769202861712,0.0,0.0,0.6462518174055121,0.0,0.0,0.0,0.0
4034,64.49,0.003,1.0,1447.62,-122.8,0.0,29.0205,-0.40500000000000114,3.579567990017553,0.58088070133573,4.219447150371373,20.870246443339038,-0.2480413866807323,0.6435682382961498,0.0,0.0,0.6462431354154907,0.0,0.0,0.0,0.0
4035,63.63,0.0031,1.0,1443.62,810.48,122.53,28.6335,-0.3869999999999969,4.6389865395973064,0.5663882668092248,5.46824605363035,20.87176540057616,-0.2480413866807323,0.6435569867610601,0.0,0.0,0.646231883880401,0.0,0.0,0.0,0.0
4036,63.44,0.0037,1.0,1427.38,319.28,47.72,28.548,-0.08550000000000324,36.91897806157098,0.0762986972257913,43.518569059434185,20.88385389198156,-0.2480413866807323,0.6434674423802793,0.0,0.0,0.6461423394996202,0.0,0.0,0.0,0.0
4037,63.09,0.004,1.0,1418.62,687.68,102.16,28.390500000000003,-0.1574999999999953,29.095013697232122,0.2473810553772402,34.29600247213076,20.893380559334926,-0.2480413866807323,0.6433968744739581,0.0,0.0,0.646071771593299,0.0,0.0,0.0,0.0
4038,62.64,0.0041,1.0,1409.0,810.48,119.59,28.188000000000002,-0.20250000000000057,23.835351940208934,0.3374223891842895,28.09613006448864,20.901185039908395,-0.2480413866807323,0.6433390635067473,0.0,0.0,0.6460139606260882,0.0,0.0,0.0,0.0
4039,62.14,0.0048,1.0,1387.88,859.6,124.93,27.963,-0.22500000000000142,21.525317869967328,0.3761460508964089,25.37315715208031,20.908233139117304,-0.2480413866807323,0.6432868553644591,0.0,0.0,0.6459617524838,0.0,0.0,0.0,0.0
4040,61.51,0.0051,1.0,1383.75,1080.64,156.59,27.6795,-0.2835000000000001,14.993823610651216,0.46023681380617004,17.67410103218155,20.913142611626245,-0.2480413866807323,0.6432504889014299,0.0,0.0,0.6459253860207708,0.0,0.0,0.0,0.0
4041,61.33,0.0053,1.0,1376.5,1473.6,212.41,27.5985,-0.08099999999999952,35.66818068926002,0.06613551511350446,42.04418069105915,20.924821550707094,-0.2480413866807323,0.6431639782415717,0.0,0.0,0.6458388753609126,0.0,0.0,0.0,0.0
4042,61.01,0.0054,1.0,1371.5,1596.4,229.28,27.4545,-0.1440000000000019,28.868750807670732,0.21701739274005508,34.029293107409366,20.934274132125818,-0.2480413866807323,0.6430939591199515,0.0,0.0,0.6457688562392924,0.0,0.0,0.0,0.0
4043,60.95,0.0055,1.0,1369.75,1375.36,197.28,27.427500000000002,-0.02699999999999747,40.76421906319949,0.00028927055013222173,48.05118060140213,20.947621682292873,-0.2480413866807323,0.6429950883779734,0.0,0.0,0.6456699854973142,0.0,0.0,0.0,0.0
4044,60.35,0.0057,1.0,1362.62,1350.8,192.75,27.157500000000002,-0.2699999999999996,15.557312809153009,0.4427213051974643,18.33831886503567,20.95271565975538,-0.2480413866807323,0.6429573552115844,0.0,0.0,0.6456322523309252,0.0,0.0,0.0,0.0
4045,60.0,0.006,1.0,1352.75,1399.92,198.31,27.0,-0.15750000000000242,26.681200730884164,0.2473810553772558,31.45069927610558,20.961451965109852,-0.2480413866807323,0.6428926418385883,0.0,0.0,0.6455675389579292,0.0,0.0,0.0,0.0
4046,59.81,0.0064,1.0,1344.38,1375.36,193.63,26.9145,-0.08549999999999969,33.98669458833751,0.07629869722578313,40.06211420797727,20.972580330167624,-0.2480413866807323,0.642810209504827,0.0,0.0,0.6454851066241679,0.0,0.0,0.0,0.0
4047,59.47,0.0063,1.0,1338.0,1522.72,213.36,26.7615,-0.1529999999999987,26.695842108237176,0.23742381243186805,31.46795792802167,20.981321429592075,-0.2480413866807323,0.6427454606202014,0.0,0.0,0.6454203577395423,0.0,0.0,0.0,0.0
4048,59.3,0.0066,1.0,1336.88,1842.0,257.87,26.685,-0.0765000000000029,34.313934501462704,0.05637006670969037,40.44785112449191,20.992556943793325,-0.2480413866807323,0.6426622345890811,0.0,0.0,0.645337131708422,0.0,0.0,0.0,0.0
4049,59.04,0.0069,1.0,1325.5,1399.92,194.32,26.568,-0.11699999999999733,30.233752495839987,0.15253794711586866,35.6383008143337,21.002456471797306,-0.2480413866807323,0.6425889047520146,0.0,0.0,0.6452638018713555,0.0,0.0,0.0,0.0
4050,58.61,0.0071,1.0,1321.38,1326.24,183.52,26.3745,-0.19350000000000023,22.350697296371596,0.320795668779161,26.346080387070902,21.00977482746038,-0.2480413866807323,0.6425346947100659,0.0,0.0,0.6452095918294067,0.0,0.0,0.0,0.0
4051,58.49,0.0071,1.0,1316.0,1350.8,186.16,26.320500000000003,-0.053999999999998494,35.79369539442404,0.01700795549536676,42.19213225016096,21.021494864196534,-0.2480413866807323,0.6424478796231314,0.0,0.0,0.6451227767424723,0.0,0.0,0.0,0.0
4052,57.92,0.007,1.0,1305.62,810.48,110.81,26.064,-0.2565000000000026,15.310234136098318,0.4241365579070704,18.0470727130292,21.026507939950154,-0.2480413866807323,0.6424107457286601,0.0,0.0,0.645085642848001,0.0,0.0,0.0,0.0
4053,57.9,0.0068,1.0,1305.75,1694.64,231.72,26.055,-0.009000000000000341,38.97547085212245,2.4205422334784512e-11,45.94267796560671,21.0392697949406,-0.2480413866807323,0.6423162134694717,0.0,0.0,0.6449911105888125,0.0,0.0,0.0,0.0
4054,58.13,0.0069,1.0,1307.0,1817.44,248.75,26.1585,0.10350000000000037,50.32242429958353,0.0,59.317998820750326,21.055747016835255,-0.2480413866807323,0.6421941599739557,0.0,0.0,0.6448690570932966,0.0,0.0,0.0,0.0
4055,58.54,0.0068,1.0,1320.25,2013.92,278.44,26.343,0.1844999999999999,58.8448487156334,0.0,69.36388131742018,21.075014761645647,-0.2480413866807323,0.6420514359383231,0.0,0.0,0.644726333057664,0.0,0.0,0.0,0.0
4056,58.98,0.0067,1.0,1327.75,2013.92,280.02,26.541,0.1980000000000004,60.9121178186886,0.0,71.80069289643262,21.094959398561326,-0.2480413866807323,0.6419036978870959,0.0,0.0,0.6445785950064368,0.0,0.0,0.0,0.0
4057,59.53,0.0062,1.0,1342.0,2013.92,283.02,26.788500000000003,0.24750000000000227,66.4056819792399,0.0,78.27627981286015,21.11670280962045,-0.2480413866807323,0.6417426355829543,0.0,0.0,0.6444175327022952,0.0,0.0,0.0,0.0
4058,60.1,0.0059,1.0,1350.12,1817.44,256.96,27.045,0.25649999999999906,68.17825070447469,0.0,80.36571073787317,21.139026618158745,-0.2480413866807323,0.6415772740382262,0.0,0.0,0.644252171157567,0.0,0.0,0.0,0.0
4059,60.6,0.0057,1.0,1369.25,1891.12,271.16,27.27,0.22499999999999787,65.83974217597124,0.0,77.60917330815259,21.160584721855457,-0.2480413866807323,0.6414175843812134,0.0,0.0,0.6440924815005543,0.0,0.0,0.0,0.0
4060,61.26,0.0056,1.0,1376.5,1547.28,223.04,27.567,0.2970000000000006,74.44282121382574,0.0,87.75012814737521,21.184959757451953,-0.2480413866807323,0.6412370285619802,0.0,0.0,0.643911925681321,0.0,0.0,0.0,0.0
4061,61.37,0.0055,1.0,1382.12,736.8,106.64,27.6165,0.04949999999999832,49.275166503978625,0.0,58.08353451285276,21.20109407259441,-0.2480413866807323,0.6411175151164805,0.0,0.0,0.6437924122358214,0.0,0.0,0.0,0.0
4062,61.83,0.0052,1.0,1389.25,1129.76,164.36,27.8235,0.20700000000000074,66.02015189824641,0.0,77.8218328499398,21.22271124838606,-0.2480413866807323,0.6409573878883942,0.0,0.0,0.6436322850077351,0.0,0.0,0.0,0.0
4063,62.18,0.0047,1.0,1402.12,1031.52,151.46,27.981,0.15750000000000242,61.10621837817801,0.0,72.02949063261393,21.242719440228452,-0.2480413866807323,0.640809179059932,0.0,0.0,0.6434840761792728,0.0,0.0,0.0,0.0
4064,62.41,0.0043,1.0,1395.12,24.56,3.59,28.0845,0.10349999999999682,55.54009626796043,0.0,65.46837539690038,21.260905100060928,-0.2480413866807323,0.6406744704685803,0.0,0.0,0.6433493675879212,0.0,0.0,0.0,0.0
4065,62.42,0.0039,1.0,1405.62,785.92,115.68,28.089000000000002,0.004500000000003723,44.85468495607375,0.0,52.872853133817124,21.275592003709207,-0.2480413866807323,0.6405656785897043,0.0,0.0,0.6432405757090451,0.0,0.0,0.0,0.0
4066,62.74,0.0037,1.0,1418.0,933.28,138.59,28.233,0.14399999999999835,59.787214869605464,0.0,70.4747036831561,21.29516831028786,-0.2480413866807323,0.6404206689113439,0.0,0.0,0.6430955660306847,0.0,0.0,0.0,0.0
4067,62.57,0.0032,1.0,1410.62,294.72,43.54,28.1565,-0.07649999999999935,35.95379914955399,0.056370066709682864,42.38085595515294,21.306940770275403,-0.2480413866807323,0.6403334655040287,0.0,0.0,0.6430083626233696,0.0,0.0,0.0,0.0
4068,62.81,0.0025,1.0,1415.75,957.84,142.01,28.2645,0.10800000000000054,54.92616001765771,0.0,64.74469265946568,21.324925407125257,-0.2480413866807323,0.6402002459718075,0.0,0.0,0.6428751430911483,0.0,0.0,0.0,0.0
4069,63.56,0.0019,1.0,1431.38,1498.16,224.56,28.602,0.3374999999999986,80.0418537435819,0.0,94.3500368286461,21.35113375068877,-0.2480413866807323,0.6400061100935592,0.0,0.0,0.6426810072129001,0.0,0.0,0.0,0.0
4070,64.16,0.0017,1.0,1444.25,1252.56,189.44,28.872,0.2699999999999996,74.00663126843568,0.0,87.23596542516142,21.375365963306873,-0.2480413866807323,0.6398266122223141,0.0,0.0,0.642501509341655,0.0,0.0,0.0,0.0
4071,64.6,0.002,1.0,1454.75,1350.8,205.78,29.069999999999997,0.19799999999999685,67.55344429434983,0.0,79.62921470424924,21.397485189613608,-0.2480413866807323,0.6396627661015235,0.0,0.0,0.6423376632208644,0.0,0.0,0.0,0.0
4072,64.5,0.0026,1.0,1454.12,392.96,59.84,29.025000000000002,-0.0449999999999946,41.85850870458945,0.007529784255645609,49.341084109847884,21.41119104631079,-0.2480413866807323,0.6395612412370999,0.0,0.0,0.6422361383564408,0.0,0.0,0.0,0.0
4073,63.98,0.0026,1.0,1439.12,245.6,37.01,28.791,-0.23400000000000176,20.821133978625976,0.39056106707642707,24.543094216568612,21.41800857248206,-0.2480413866807323,0.6395107410432386,0.0,0.0,0.6421856381625795,0.0,0.0,0.0,0.0
4074,62.75,0.0028,1.0,1436.12,-147.36,0.0,28.2375,-0.5534999999999997,-14.042353973269096,0.6720176718740878,-8.005632949495087,21.41800857248206,-0.2502651736111476,0.6394942685474578,0.0,0.0,0.6421691656667987,0.0,0.0,0.0,0.0
4075,61.92,0.0031,1.0,1422.62,-98.24,0.0,27.864,-0.37349999999999994,4.18989991379241,0.5548692615848237,4.938881256312149,21.419380483942145,-0.2502651736111476,0.639484106240346,0.0,0.0,0.6421590033596869,0.0,0.0,0.0,0.0
4076,61.86,0.0028,1.0,1393.38,1031.52,150.51,27.837,-0.027000000000001023,39.53742703142532,0.0002892705501325316,46.6050887386401,21.4323263419251,-0.2502651736111476,0.6393882109960278,0.0,0.0,0.6420631081153687,0.0,0.0,0.0,0.0
4077,61.53,0.003,1.0,1384.62,638.56,92.59,27.6885,-0.14849999999999852,26.7474431960716,0.22730069704882797,31.52878316269418,21.44108433724807,-0.2502651736111476,0.6393233369565985,0.0,0.0,0.6419982340759394,0.0,0.0,0.0,0.0
4078,60.93,0.0036,1.0,1358.62,-171.92,0.0,27.4185,-0.2699999999999996,14.170375262311518,0.4427213051974643,16.70345407238937,21.44572418560151,-0.2502651736111476,0.6392889677095359,0.0,0.0,0.6419638648288768,0.0,0.0,0.0,0.0
4079,59.21,0.0043,1.0,1328.38,-171.92,0.0,26.6445,-0.7740000000000009,-36.857312841065855,0.7525877136980299,-23.531838388167387,21.44572418560151,-0.2568017953856385,0.6392405482889841,0.0,0.0,0.641915445408325,0.0,0.0,0.0,0.0
4080,58.69,0.0048,1.0,1326.0,859.6,119.36,26.4105,-0.23400000000000176,16.286517300115232,0.39056106707642707,19.197875051706532,21.451056928671427,-0.2568017953856385,0.6392010464884662,0.0,0.0,0.6418759436078071,0.0,0.0,0.0,0.0
4081,58.43,0.0052,1.0,1316.38,1056.08,145.58,26.2935,-0.11699999999999733,27.756637261396275,0.15253794711586866,32.71837951481851,21.460145367425543,-0.2568017953856385,0.6391337247199173,0.0,0.0,0.6418086218392581,0.0,0.0,0.0,0.0
4082,58.29,0.0054,1.0,1311.75,1178.88,161.94,26.2305,-0.06300000000000239,33.00196036715415,0.03043799875527361,38.901350111574416,21.47095129801209,-0.2568017953856385,0.6390536807896465,0.0,0.0,0.6417285779089874,0.0,0.0,0.0,0.0
4083,58.22,0.006,1.0,1312.5,1375.36,189.04,26.199,-0.03149999999999764,36.52730599279213,0.0009264717682253078,43.056882174564905,21.48291154306058,-0.2568017953856385,0.6389650863818799,0.0,0.0,0.6416399835012208,0.0,0.0,0.0,0.0
4084,58.44,0.0064,1.0,1314.75,1645.52,226.56,26.298,0.09899999999999665,49.94854844604714,0.0,58.877289380617846,21.499266345666307,-0.2568017953856385,0.6388439396959116,0.0,0.0,0.6415188368152525,0.0,0.0,0.0,0.0
4085,58.34,0.0067,1.0,1315.75,1620.96,223.34,26.253000000000004,-0.0449999999999946,36.06316183255057,0.007529784255645609,42.509768176519806,21.51107461460423,-0.2568017953856385,0.6387564710371121,0.0,0.0,0.641431368156453,0.0,0.0,0.0,0.0
4086,58.46,0.0069,1.0,1315.88,1399.92,192.91,26.307000000000002,0.053999999999998494,46.077626659973305,0.0,54.314406388841064,21.526161949712243,-0.2568017953856385,0.6386447129992749,0.0,0.0,0.6413196101186158,0.0,0.0,0.0,0.0
4087,58.55,0.0075,1.0,1324.12,1596.4,221.36,26.3475,0.04049999999999798,45.48531805135097,0.0,53.61621742364706,21.541055343441034,-0.2568017953856385,0.638534391564247,0.0,0.0,0.6412092886835878,0.0,0.0,0.0,0.0
